Gene,L1 larvae,L2 larvae,"L3 larvae, 12 hr post-molt","L3 larvae, dark blue gut PS(1-2)","L3 larvae, light blue gut PS(3-6)","L3 larvae, clear gut PS (7-9)"
alph,61.3765,63.2822,44.7637,40.9836,66.1595,72.8745
CG1907,112.324,124.644,147.932,89.5699,36.7722,22.428
Obp99a,132.935,108.497,174.859,131.285,130.738,90.953
Bub3,18.5681,19.4746,16.4198,29.9177,34.547,43.8935
CG7582,13.4152,7.26323,10.8632,7.51844,6.85116,8.08385
Gycalpha99B,21.9698,8.16661,2.83001,1.84129,1.98678,1.89446
Obp99c,200.612,289.128,703.678,470.634,370.618,261.874
Obp99b,0,0.244647,144.798,18728.1,16131.3,8680.69
CG34296,0,0.0229233,0.146515,2.05561,27.3057,97.3235
Pcd,75.5751,41.3547,83.7574,95.0218,108.884,98.0565
CG7593,6.86927,8.66152,5.86509,7.01871,6.97934,10.4629
CG18731,6.39924,13.4561,9.24094,11.6484,11.9697,17.1153
Kul,9.92758,9.73098,6.62748,5.02106,16.5442,45.3371
CG7601,12.1459,11.6281,9.85685,9.89674,11.0508,14.4527
CG7598,26.7866,26.1773,23.4844,17.2419,16.788,15.3414
CG1969,49.2179,70.1565,100.382,70.1356,67.34,70.9723
CG1972,16.1506,19.3275,16.4926,15.9728,20.2429,21.2415
ATPsyn-gamma,864.468,852.133,803.115,398.596,208.316,162.817
kay,31.1017,26.3356,36.134,30.7002,49.5059,60.9695
CG12068,1.25672,0.995063,1.1958,26.9445,43.4597,32.641
Ice,5.55658,5.6346,9.86061,28.2371,47.135,57.8856
CG7834,158.818,234.478,259.79,144.16,105.795,94.01
CG7789,17.6526,29.157,17.8574,14.571,15.0066,13.9846
ncd,2.82764,4.00909,4.84192,10.434,14.6847,14.6157
CG7802,8.23285,158.348,20.9269,3.91357,11.5718,26.8058
CG31033,12.8407,12.1381,12.1227,16.5535,20.0819,20.6287
CG15510,0.0137564,0,0.140202,4.55224,10.0234,12.5541
Cad99C,12.7183,19.3959,19.7006,8.25821,14.3568,15.5476
dgt1,12.7217,8.68041,6.8074,8.32766,11.584,12.4354
CG15514,15.4317,12.7992,10.0378,11.9139,15.6539,18.0056
RpS8,3048.22,2490.25,2083.77,1688.85,1612.03,1575.67
CG7816,15.1775,11.7488,15.2937,40.7908,85.631,111.411
CG34133,8.52747,9.00903,6.90477,6.73099,11.9018,15.3645
CG31038,11.7566,21.4807,14.6661,10.6595,16.7972,17.1309
CG15515,316.886,43.5047,638.843,97.3646,5.6631,0.997668
Jon99Ciii,459.323,840.437,672.966,2232.74,1322.12,516.828
Jon99Cii,348.629,601.155,970.849,1580.87,1198.98,306.835
Jon99Ci,274.092,195.558,159.22,111.029,65.2588,30.6477
eIF2B-alpha,23.9824,26.9666,19.2951,15.9772,14.6844,19.5876
CG7896,8.38131,25.5422,9.12105,6.20235,8.52724,9.78981
Acph-1,7.8234,11.1636,13.0452,17.877,22.1615,30.5572
CG7903,10.7073,10.6662,7.91395,9.6993,13.3396,14.7788
CG7911,176.83,163.224,101.03,77.0981,83.0943,112.869
CG11504,10.4204,6.62354,5.92672,7.40562,10.3392,11.1717
Tace,10.2422,3.99407,0,0,3.40171,5.05441
Nlp,170.832,246.38,156.074,128.122,154.346,200.944
CG7920,507.536,384.977,528.974,314.302,141.358,78.9271
Mgat2,10.5349,4.50903,3.77461,5.16148,7.67167,12.993
Axn,11.6537,9.32993,7.25383,8.61836,17.0899,22.229
ocn,0,0,0.750936,16.4863,34.0773,53.8523
janB,2.71E-05,0.0196937,0.14177,5.256,10.742,22.0026
janA,17.3991,40.832,32.1253,40.0588,45.955,63.7749
Sry-beta,8.49949,6.26504,6.1203,7.35857,9.29973,10.4812
Sry-delta,26.1947,18.7721,14.6713,13.9784,18.0428,19.9502
RpL32,4893.95,3560.87,2902.72,2429.71,2248.27,2159.71
CG7943,27.8795,26.3863,23.1477,10.9481,8.63734,10.3314
CG15528,2.07214,0.911911,1.5126,3.77217,9.98615,12.4826
CG7946,12.0282,13.8741,9.12298,11.6236,17.0012,21.629
spn-A,7.38331,5.87836,4.58477,5.96099,8.58879,10.3409
CG7950,16.4852,8.8118,9.76409,12.2846,4.02712,12.6653
CG34317,41.3242,40.9228,19.7167,0,8.95099,0
sima,41.7895,36.0541,33.873,16.2621,27.1715,31.4669
CG31025,0.00419869,0.00334172,0.378945,9.74891,26.5495,30.7126
Tpi,500.658,549.82,702.081,698.995,374.322,166.046
CG11498,1.95733,11.4135,1.45087,0.454287,0.622843,0.74122
CG31030,48.6312,18.5429,5.27742,5.20391,6.8641,7.66143
Mlc2,4443.7,4072.09,7329.26,6454.47,3025.02,712.698
CG1983,13.8499,14.5197,13.2214,10.5078,10.2688,10.9704
CG9747,46.3403,174.22,36.9581,6.05543,6.8779,5.84661
CG15531,8.42543,14.3249,14.3759,17.4547,20.082,25.0826
CG9743,108.129,84.4848,50.545,22.3892,8.43826,10.1637
RpS7,3079.26,2600.38,2013.72,1650.82,1504.28,1510.66
snoRNA:Psi28S-2149,803.285,0,954.826,340.56,0,337.024
snoRNA:Psi28S-2626,0,0,0,0,286.68,0
CecC,0.0295676,0.1177,0.95854,10.3375,6.69617,1.65459
CG9682,62.9961,60.3099,51.0289,141.069,147.639,75.2331
Fer1HCH,544.876,540.138,519.075,879.852,813.238,786.504
Fer2LCH,478.361,509.527,454.806,756.879,697.278,690.655
aralar1,55.3456,55.0995,70.2541,38.9412,30.9938,40.0869
mRpS18C,32.394,41.0069,26.318,8.65917,10.4201,11.8276
CG2218,11.7497,9.18613,9.4506,17.2587,25.8758,31.8377
CG15533,74.8745,76.4288,37.3401,13.3453,1.61347,0.284354
CG15534,21.8153,70.9384,25.6158,60.191,7.72352,0.596545
CG2224,9.0478,7.3182,7.33556,9.2474,15.011,16.8722
CDase,30.5275,25.5161,18.148,29.4113,18.801,17.5968
PH4alphaEFB,19.7875,28.7665,40.6746,20.5702,22.2307,28.7047
Jon99Fii,858.173,1234.93,791.007,926.496,657.321,246.102
Jon99Fi,959.852,1312.05,799.913,1484.03,1029.22,408.632
PH4alphaMP,2.70949,4.51878,4.05401,14.0693,17.3414,11.1179
PH4alphaNE1,12.057,1.29004,27.5332,1.94082,0.170992,0.0355639
jdp,24.6681,16.7989,10.2684,11.9267,13.1442,9.85222
tmod,68.0488,61.7013,55.2708,46.973,77.6119,129.774
CG9702,23.2067,11.7458,25.0211,16.601,9.81724,7.31284
CG9717,16.7518,27.0007,10.3837,13.2444,9.56282,12.0236
CG2246,68.7099,41.1057,33.7228,34.1737,38.3866,42.2072
CG2267,0.0242831,0.0193456,0.166648,6.485,16.0801,23.4574
PH4alphaPV,5.97822,7.30481,9.66009,12.5628,5.52733,2.37133
CG1342,6.1484,169.217,15.7003,0.483667,7.72056,46.9419
CG1340,0,0,0.114099,3.82626,11.099,12.4647
CG11313,1.21578,3.66545,14.2659,85.5416,54.1804,24.6462
zfh1,10.6695,4.16188,3.58954,2.36151,9.0817,11.9199
wts,8.90194,6.26951,6.70182,5.39775,10.5661,12.9273
dj-1beta,28.0271,53.1399,57.6962,54.4302,44.8966,40.9997
CG31012,23.2844,19.7855,20.4948,18.3028,31.8759,39.3172
Cpr100A,40.0508,13.8666,75.4156,14.0604,7.71776,2.63177
CG12071,14.7829,4.53733,2.20265,2.31191,4.48849,6.28688
CG15547,2.97157,1.48123,2.18307,8.12815,15.9491,23.6811
Sap-r,68.2972,91.6405,130.247,350.077,713.834,1064.16
Cyp4c3,20.0369,13.3335,46.2173,3.87066,2.34203,2.44621
Ptx1,18.5062,10.2609,6.62291,7.20357,9.15902,8.34841
CG31007,0,0,0.198299,4.95319,12.8603,11.8955
CanA1,7.98958,9.41681,11.6823,8.78587,10.3544,9.38643
Aph-4,78.7526,76.0858,84.2591,16.6789,17.5596,30.1509
l(3)03670,150.937,164.294,153.13,91.725,59.4312,51.2001
dco,26.4012,23.0381,19.2881,15.4582,27.9411,47.3417
CG11317,12.0431,3.7303,1.16892,1.454,2.562,3.21637
CG15553,0.946965,0.525089,0.897837,7.75244,10.5867,7.35297
CG15554,17.2967,2.69346,16.6153,0.892379,0.0472776,0.111233
CG31004,86.0701,64.3589,37.1538,39.575,39.7952,39.1488
CG1544,63.8458,42.2962,43.7188,18.1176,11.8941,7.35988
CG1542,86.6081,42.868,22.9267,13.8808,16.2379,17.8574
CG15561,14.0532,7.96791,4.76447,2.35967,3.62302,4.15889
CG1746,2575.67,2495.92,2611.42,1014.92,537.233,444.638
CG12054,23.8856,13.7943,13.7909,11.183,23.2077,18.6494
CG31005,16.9504,68.4769,23.1743,2.71669,2.37244,2.13624
mRpL32,29.6511,45.9427,25.7601,9.22813,7.39957,10.1107
CG1750,5.99599,10.0217,8.52943,2.92113,3.07154,3.33962
spn-F,7.58275,8.50831,6.42305,13.9282,19.5005,29.1339
CG34347,7.94556,3.11083,1.84442,1.6438,6.94441,11.1937
gskt,0.00809271,0.0322146,0.0414244,3.87473,9.72866,11.3314
CG1607,42.994,31.0696,21.3781,16.9141,35.4503,93.8296
CG11337,19.119,16.2015,12.4502,4.5968,5.51821,6.15018
Gprk2,15.776,8.87991,8.79301,9.19213,17.0438,22.692
CG11334,85.8604,83.9634,71.4319,49.0245,31.1066,24.6192
CG12063,7.5082,23.8671,2.34995,0.632542,2.71901,8.6007
CG1499,2.42609,49.1845,5.83554,1.65843,5.17041,10.7391
gammaCop,40.5699,62.5295,44.5431,38.8614,42.2858,40.5487
CG1635,24.0557,32.6828,20.4806,10.7095,9.02439,7.62416
CG1774,28.2167,59.2763,28.3636,4.79808,5.04617,4.78004
RpL6,2170.38,2018.82,1450.88,1198.63,1153.99,1250.23
CycG,376.292,304.077,289.95,191.321,301.687,266.064
Med,12.2479,7.8773,8.1614,7.8945,13.9283,14.6937
CG1815,8.57784,6.39489,5.5165,7.06297,13.686,16.752
ttk,21.3213,19.6485,12.3065,8.45308,18.4653,27.7264
CstF-50,11.9068,11.1498,9.11923,7.7336,9.60312,10.3375
CG11563,38.504,20.7385,13.1791,5.83969,6.86938,8.91403
Ef1alpha100E,8.99695,13.3825,7.38603,21.0159,45.4933,68.0857
CG1890,14.4645,25.2048,25.8817,37.2905,41.6202,50.7308
awd,931.575,1306.94,1208.27,665.625,639.678,625.244
CG1910,37.7655,39.723,31.799,33.8056,50.9489,53.8021
l(3)s1921,62.4232,38.3649,27.4222,19.5535,21.8956,21.4969
CG2187,26.5799,11.7808,21.5058,8.93249,1.11432,0.331027
Smvt,66.4957,39.7939,35.176,11.9809,1.09226,0.327096
CG2150,1.02033,83.459,50.6744,0.238262,0.0582872,0.25006
CG2135,6.11113,10.2981,7.75478,9.54984,12.2679,13.7996
CG2126,5.69241,5.42674,3.69328,4.94675,8.24873,10.8494
faf,27.9194,25.065,26.925,25.0991,35.7545,34.9272
CG2118,37.1408,37.0048,45.5267,17.103,14.0342,15.5999
Acf1,10.9797,5.81107,4.6256,6.58556,10.5999,13.4405
CG11576,23.749,20.0725,11.1875,12.365,10.8178,13.6046
ferrochelatase,43.7472,52.8935,41.5724,23.7416,24.4902,25.3427
RhoGAP100F,12.2407,4.20854,1.2946,0.536184,1.74862,2.19078
heph,26.5763,14.3525,10.3601,21.659,71.0296,75.001
CG2003,16.9045,12.6743,8.70715,6.02834,8.89302,18.1103
krz,11.7252,10.3631,9.09689,7.67488,13.2538,15.6662
mod,182.764,132.153,86.4561,35.9162,41.0436,56.7591
Map205,13.2498,20.8133,20.5623,18.3677,39.0109,46.8419
CG41099,11.8946,14.8109,10.5274,10.9076,14.9713,23.6213
CG41128,23.7218,71.7733,46.7255,33.3152,25.2239,33.4229
CG40451,48.5203,76.504,66.2536,53.8318,58.4178,90.596
Alg-2,15.0709,20.5244,18.3175,21.0265,24.2403,41.7196
Parp,1.48432,3.16328,2.03864,2.95838,5.6825,11.1816
Gfat1,94.9714,114.744,183.355,87.6493,68.2143,61.9963
CG40198,129.48,27.4887,403.457,20.1316,1.08042,0.613585
ci,6.58588,5.4913,6.00163,8.26515,17.2945,28.3282
RpS3A,1634.05,2202.69,1777.28,1447.96,1400.79,1760.73
pan,7.35902,5.84876,6.66405,3.42123,9.22478,14.6915
Ank,31.4633,31.0444,26.6232,25.166,44.8895,67.8885
CG32000,23.8679,27.1385,19.0234,15.9441,25.8575,44.7152
CG31997,24.376,78.7126,64.1164,45.6459,48.3315,49.4126
CG33978,4.60689,11.2949,8.51987,2.84297,6.13719,8.33914
CG2219,9.27883,13.4492,8.25387,10.4048,14.7832,30.8247
CG2316,32.825,49.8434,24.3877,30.2812,38.4609,57.9525
CG31998,8.46703,7.68808,6.19728,5.9263,14.5981,26.5112
Crk,12.1661,17.3153,13.4942,17.9421,22.8333,43.716
CG31999,13.9135,11.1403,9.62549,16.9764,25.7589,36.9978
yellow-h,4.39373,18.1451,4.89553,1.52907,1.89811,2.43578
CG1674,65.0487,97.5351,129.257,114.206,75.8948,60.9645
dpr7,14.1776,8.24395,3.17658,4.25931,5.6394,10.2485
Rad23,32.9754,49.1706,38.9663,51.3886,77.4472,134.447
CG2177,10.9814,14.5378,11.0141,12.1181,16.3559,29.9321
Hcf,10.7228,9.72612,8.30847,9.54477,15.9743,24.2049
lgs,10.4311,9.40063,9.15745,11.3486,18.79,26.2327
CaMKI,20.359,25.3321,37.1428,58.6479,73.0266,95.4911
bip2,8.28309,8.97517,7.01989,8.21751,13.2385,22.4782
Asator,10.575,7.22721,5.69866,3.95988,6.65642,9.52968
zfh2,9.16738,6.13628,3.75614,4.61457,11.0148,20.1968
Thd1,16.5182,14.3128,12.3216,9.99439,18.8815,25.2896
Pur-alpha,9.12438,9.36459,9.67085,7.81429,12.5079,22.3934
CG1970,178.697,200.567,175.013,89.8956,57.9176,63.5703
Ephrin,7.7662,7.66096,7.24032,6.71613,16.4025,33.496
CG1909,13.4431,5.74975,2.45698,2.31404,1.94044,2.66165
Eph,9.49394,9.40563,7.10805,9.42214,17.5918,31.9912
mav,7.85654,6.90484,6.3349,7.56639,12.7126,19.8062
CG1732,37.3257,18.4814,3.36109,3.71954,4.85216,3.54552
gw,47.2418,34.9374,34.7787,34.3492,61.779,84.6569
Slip1,9.79304,9.80552,6.97316,9.37029,15.9583,25.315
CG11360,9.25011,8.30108,5.23466,2.99731,14.2526,22.0424
myoglianin,6.08463,6.03481,9.58073,7.30585,15.5078,27.1625
bt,42.9454,62.9029,109.895,35.9002,42.023,27.4972
MED26,8.94448,9.76838,7.36681,5.87853,12.6113,21.9854
CG11148,31.4932,26.0023,21.2134,17.4987,26.6755,35.532
unc-13,11.1508,6.0475,2.36383,3.00011,9.75893,17.7902
eIF4G,65.1852,95.8492,76.2168,37.5876,54.4413,79.32
CG32016,12.7195,12.6666,12.4606,13.7994,22.8621,41.875
plexA,9.56147,15.1891,12.5804,11.8311,29.548,56.0932
CG11077,9.60102,15.6567,12.345,11.8419,9.57703,9.97007
CG11076,94.7679,70.8243,47.2015,16.9842,21.2125,27.3936
ATPsyn-beta,2299.09,2444.75,2321.35,1149.81,575.862,439.761
CaMKII,46.8237,38.916,28.7685,27.9109,38.8231,50.3653
Zyx102EF,9.28896,11.9311,8.48347,10.9279,15.5657,31.5371
Rfabg,108.083,317.883,561.127,336.357,282.983,164.112
cals,22.5852,28.1619,14.8615,10.8746,19.882,40.2805
Arf102F,36.7337,66.8926,50.7299,48.3496,47.1884,67.5093
CG11155,9.95352,8.27093,8.16651,11.4567,14.2522,25.0397
pho,5.11018,6.20045,4.59182,5.92473,11.8742,22.7695
CG33521,6.92184,16.6314,23.2764,15.681,14.7354,22.8888
CG17471,12.9046,16.1407,11.3262,20.51,28.3376,63.8129
Mitf,10.0678,11.852,9.09844,7.34517,12.6537,17.8257
Dyrk3,9.06472,8.62528,6.28304,8.4789,14.6733,31.455
Caps,14.2752,8.77623,3.35698,2.78108,7.0302,13.5372
CG40196,3.2207,6.19306,4.32962,7.27023,6.89405,10.0699
CG17691,68.5505,87.3509,83.8505,56.8327,43.1126,58.1486
CG17636,32.6479,22.3134,23.4583,22.6635,11.6102,7.69307
RhoGAP1A,19.8295,23.35,17.6996,16.1211,25.6446,33.5188
SP71,7.34941,93.8867,14.5156,4.31627,12.8761,24.4225
CG3038,4.15486,4.52463,4.3793,6.28516,9.12035,12.6088
CG42376,26.0918,27.2805,23.8028,16.5076,5.29196,8.98465
cin,12.6965,16.7673,13.4589,13.032,14.8685,21.241
CG13377,27.6396,16.3723,30.911,37.0209,31.0181,27.0154
CG3777,11.1958,71.0324,85.666,16.9304,14.4941,21.3276
CG12470,0,0,0,5.69495,12.5913,18.9396
pcl,19.8169,16.3286,8.0309,14.5271,3.99166,0.789311
Cyp4g1,29.556,74.162,111.863,110.604,74.1177,67.9417
Exp6,12.3425,11.3853,9.41317,11.5858,20.9513,24.2878
CG18273,19.5785,9.55231,6.62538,3.41555,4.42795,4.74713
CG3156,11.666,13.5866,9.96701,4.09843,4.43828,5.0109
CG17896,552.969,458.347,603.401,128.579,63.0839,43.2371
svr,28.3619,29.1014,24.188,31.9702,55.834,58.8266
arg,64.3027,52.617,94.3807,40.0282,9.40071,2.63865
elav,8.73824,0,0,0,8.54281,12.0674
CG4293,11.5841,17.045,13.1543,17.4661,16.0458,15.9266
Appl,32.4268,14.3373,5.21027,3.11181,9.7999,12.8413
CG13366,10.1954,15.5755,8.83791,9.58084,19.5601,25.9911
CG13365,29.6095,32.055,26.994,20.7982,17.0208,16.0325
mod(r),9.75872,13.5527,11.7514,21.1544,24.9764,33.0137
CG13369,25.0306,22.5274,25.8611,19.5028,14.8156,13.0492
CG13364,154.279,163.445,134.909,90.4343,93.3389,113.609
RpL36,2637.59,2331.62,1989.99,1729.11,1630.1,1672.8
l(1)1Bi,25.7525,14.6577,8.70086,4.96607,5.58696,6.23883
Dredd,16.1073,13.7257,11.1598,15.9764,18.0918,22.5376
su(s),13.245,9.309,9.09875,8.47316,12.6286,13.3366
CG13367,7.41998,7.04705,5.14455,7.34899,11.195,12.4841
Roc1a,57.1345,74.7082,67.2124,78.2454,102.854,124.567
Suv4-20,16.0034,9.0131,9.15091,11.2046,24.0613,27.4772
skpA,109.26,128.003,117.956,160.431,170.612,200.473
sdk,4.61666,3.7845,3.24985,4.68693,11.664,17.0862
CG5254,88.8534,91.0324,77.148,107.417,93.2331,64.7142
CG5273,36.1219,35.943,57.7315,43.8137,56.0995,40.5422
RpL22,1419.19,1266.25,1106.32,777.125,855.401,797.335
CR42491,565.658,460.959,209.818,182.227,182.115,384.319
snoRNA:Psi18S-531,259.705,0,316.088,113.98,102.167,169.344
tw,4.92041,29.5939,5.36009,6.25007,10.1834,14.6076
CG13360,0.433386,6.25925,149.109,153.817,50.3777,5.98624
CG16989,20.2662,12.8921,16.3273,17.1899,19.1338,14.1782
Rbf,25.518,22.7783,15.5201,11.5788,17.3512,19.4052
CG3711,10.1063,6.0204,4.26803,5.34497,9.43574,10.4939
MED22,9.45226,11.7397,8.94544,14.6785,16.6344,18.038
TRAM,101.544,200.443,219.532,109.801,99.1235,91.7114
CG3704,24.7171,14.6134,10.11,8.1061,10.6613,9.49349
CG3699,602.716,442.407,553.266,61.321,24.1131,13.6877
CG3690,14.8748,14.4678,21.5028,16.0208,13.4875,8.36745
CDC45L,14.0641,11.7247,8.2425,6.61196,8.20116,8.21166
CG14630,40.0809,68.9706,85.1385,44.1879,13.5706,6.2228
CG14629,110.27,162.648,271.814,295.018,302.944,225.061
CG3655,6.85244,8.58002,6.56401,4.15433,7.45928,17.9845
CG11378,71.3334,78.0409,49.6256,55.0594,25.8039,24.1183
CG11380,0.426633,15.6727,9.54548,0.00880556,0.172276,1.063
CG11381,6.35119,13.4145,10.584,0.135043,0.108112,0.0423939
CG11382,5.34335,84.0327,18.4809,0.511262,1.3696,3.92608
CG3638,17.0511,6.64473,6.96907,5.63428,17.7346,19.0822
A3-3,12.3526,5.96982,8.05319,4.25665,6.05178,3.8216
DAAM,10.3039,26.3167,8.65404,5.11726,10.2796,14.3707
CG11409,1.91638,25.1618,8.66285,0.97281,1.8832,3.62753
CG11412,40.6915,29.6495,28.0655,22.3342,27.1865,33.3744
CG11418,20.1925,15.7756,12.46,4.6577,5.37529,5.6641
Tsp2A,79.5949,47.218,38.9118,49.3814,34.8774,33.3958
CG12773,29.0771,31.6135,27.8782,24.7194,36.6497,43.1491
CG11417,37.3683,16.1513,11.6017,6.68606,9.12392,9.17335
CG3056,30.0496,20.688,17.3824,18.0582,30.9099,35.4085
SNF1A,45.6976,34.5828,36.8819,41.3428,49.3882,45.8074
CG3719,22.8366,24.4633,31.2957,28.7526,18.8195,19.4175
CG32813,16.7011,9.48341,6.3624,6.27289,8.69586,8.15353
CG11448,16.6751,11.2921,8.77021,8.20037,14.8915,18.4552
CG14786,22.6241,23.6317,18.3874,6.27313,6.79587,6.26475
CG14787,11.1924,7.73058,16.2267,19.8788,7.82807,4.33595
CG14777,91.8507,49.5818,25.4927,15.1815,11.0757,11.1299
pck,35.2519,18.3422,15.1509,24.3498,36.0413,41.1688
CG14782,37.569,32.5113,34.1018,35.6247,45.409,44.0139
sta,3627.72,2653.04,2493.67,1600.11,1699.01,1475.69
Nmdar2,12.1112,3.8122,1.18693,0.357971,1.26082,1.08706
CG14795,43.2073,19.3411,35.9011,23.6944,12.3971,4.31378
CG32810,24.2542,16.1285,13.2793,15.3123,27.9308,36.8547
br,10.6861,3.22326,8.5025,44.3282,277.708,393.824
dor,8.22956,6.25855,5.63713,6.84227,10.4709,10.788
CG3740,21.2432,17.6061,20.8625,22.173,18.6272,15.8653
hfw,14.0705,13.1161,13.3827,22.7733,25.0667,27.8386
b6,3.8694,15.9239,9.48582,0.207913,0,3.741
Scgdelta,17.4663,13.6287,10.6062,5.14331,1.76706,1.66943
Adar,5.25329,4.75381,3.40373,3.69171,8.69785,14.4191
CG14799,0.0252915,0.0201356,0.12946,1.17609,9.33704,14.6145
CG14801,6.93266,8.13063,4.10405,4.9549,23.7186,60.0664
CG14812,17.4168,18.524,19.1613,34.645,34.4083,44.7326
deltaCOP,69.981,100.491,73.6113,58.8338,61.4487,56.8275
MED18,12.8199,14.456,12.1777,14.9989,15.512,20.1432
CG14815,19.9987,22.0322,22.8944,26.5681,23.8156,19.6938
CG14817,71.1967,75.0756,56.1324,31.1591,25.2054,27.0953
CG14805,49.9936,30.1145,20.7664,12.4543,15.6419,16.8357
CG14818,70.1925,81.7701,78.5558,117.723,94.8051,88.6171
CG14806,21.9647,22.1447,17.5577,13.3383,12.7849,15.2704
mRpL16,56.9427,59.253,40.8477,19.6323,22.312,24.2117
arm,99.2345,81.6376,58.1397,84.9229,132.508,162.757
CG32803,6.23885,10.0649,12.3,30.6144,33.1112,35.8313
Edem1,8.48638,11.3284,9.39998,10.6653,14.4816,16.5781
mip130,10.3999,9.0074,7.90354,7.146,12.1463,13.3043
eIF2B-epsilon,26.9577,22.0887,18.953,11.8264,15.3963,14.6339
CG3573,18.0363,13.4178,10.805,10.0369,13.6234,13.5591
CG11596,13.8266,11.0874,11.8462,12.8046,15.6618,18.5006
CG3587,14.4251,10.3032,7.46239,6.40471,10.984,18.1088
CG3600,0.384418,2.76222,0.751411,0.0740346,2.52512,13.0347
Hr4,1.8494,15.3619,4.17803,0.268859,9.3796,42.115
CG4406,15.0956,16.2363,14.5874,17.741,18.7122,17.4851
east,13.505,9.20348,8.61257,6.14563,15.2481,15.6793
Actn,317.563,326.861,486.001,244.391,170.374,76.2981
usp,0,16.9693,0,14.7413,25.3376,29.3019
CG4281,12.7788,9.14156,9.61188,10.6149,15.6755,17.116
CG4199,23.0555,28.5002,32.895,38.4239,58.7266,51.103
CG4061,7.0361,4.56575,4.68939,8.45265,11.0504,12.9575
CG4045,41.1072,23.7237,16.0793,13.0193,14.4786,15.4957
CG4025,9.16605,7.73075,9.06641,22.9795,22.4399,19.9072
CG16903,29.5505,23.0474,20.0727,20.4312,24.7787,24.8659
Unc-76,19.9925,14.7041,9.39413,11.7554,19.0016,23.0326
csw,12.8835,6.74045,5.94256,4.33769,11.3067,15.9286
CG3835,130.969,127.914,280.373,127.617,50.946,13.5978
Pgd,154.469,151.514,195.013,83.8008,63.146,61.9976
bcn92,32.619,38.6752,26.6784,12.962,13.083,17.3141
wapl,9.81422,8.15366,6.16799,5.65477,10.4299,9.98617
Cyp4d1,43.686,88.9461,89.5866,209.913,105.8,46.1486
CG3630,22.8883,15.3728,24.4274,17.9774,25.6426,37.284
CG3621,65.4476,69.0554,62.4205,37.6976,18.9667,12.8081
Cyp4d14,8.18187,8.11111,14.1895,12.6167,4.16537,2.73707
Cyp4d2,4.85413,4.34709,6.98395,28.0289,17.023,8.6989
Nmd3,76.3254,36.276,24.3534,15.2322,14.7269,15.5398
CG17776,66.1074,72.8488,61.2836,38.385,35.6044,31.4876
Mct1,29.1292,26.3009,10.3691,48.0745,90.3306,65.5964
CG18031,2.88845,4.96041,4.32889,13.4979,15.1284,16.1544
msta,15.8573,19.8433,20.162,5.89117,3.89374,2.96933
Vinc,48.3081,36.5614,44.904,29.1023,33.6926,36.9948
pcx,4.42307,3.67371,3.36357,3.20911,9.16135,12.5861
kz,13.8161,6.23244,4.22035,1.96313,2.74063,2.66063
crn,14.5281,13.188,10.8068,10.2916,13.7034,13.889
CG3191,5.7299,2.92846,12.4638,4.81823,3.72878,2.63441
CG3091,5.05063,4.92183,14.8091,17.8763,17.4211,12.6958
l(1)G0144,15.4564,9.1255,5.74522,3.16418,3.4723,3.2495
CG3071,53.5062,21.724,14.8052,6.64036,7.20376,8.24532
CG2924,20.2943,13.4157,12.0716,16.2366,38.7375,94.4134
CG2918,66.52,149.179,84.2595,36.0886,50.5588,70.5113
CG2865,13.2594,8.29865,6.12438,6.1408,21.0406,26.6571
Ilp6,4.40751,4.86156,3.35909,18.4624,44.1154,69.0285
phl,8.81494,6.105,5.34196,6.86412,9.16768,11.7741
mRpL14,44.7158,52.8407,42.7334,13.8278,13.8723,14.2979
ptr,13.5328,15.2674,12.2051,10.8211,19.4205,31.2893
tko,50.8692,60.3195,50.4445,16.0886,13.4285,14.514
boi,1.83036,1.99101,1.97879,3.93715,8.26132,10.8113
z,13.6264,9.6802,7.88702,9.91279,13.8509,15.1015
trol,81.1483,86.581,116.095,55.5878,85.7335,52.6264
CG8310,34.3374,18.7006,28.6108,14.1871,7.76817,6.8377
wds,31.7956,14.7977,11.5785,11.1953,18.7267,20.2399
egh,25.3438,19.9265,17.8273,14.995,25.2347,43.3494
Klp3A,1.29796,1.87499,2.42475,6.64423,12.0686,13.2795
mit(1)15,8.90692,12.8876,9.8793,11.7842,16.4312,16.8558
Bzd,9.05489,6.73843,7.55356,9.82235,11.36,8.30092
CG8636,216.484,170.323,130.901,133.855,138.297,139.087
Tsp3A,8.66875,8.14326,6.60843,9.06334,12.3446,16.152
CG9904,10.7407,12.7901,16.755,29.8634,12.5318,5.87628
CG10260,21.8365,18.3398,15.7468,11.1351,15.2778,11.993
sgg,44.9608,37.4373,30.8184,27.1985,55.2979,84.6005
CG2658,23.48,24.1988,22.7401,11.4583,13.9385,12.4273
Csat,11.01,19.5305,15.0109,13.8843,12.4391,13.5789
eIF2B-beta,45.2266,50.162,36.0121,28.6723,28.1567,30.2668
CG2680,26.8574,23.2167,23.2987,9.50413,5.18301,5.39022
CG2681,24.4344,20.4683,14.6186,5.27927,1.49074,0.580739
CG2701,18.7483,16.5658,17.1983,15.4805,19.1023,17.0931
dwg,11.1579,6.13528,6.07351,5.23099,7.17856,6.22926
ttm50,81.1875,67.0379,57.5345,14.5635,16.8067,13.6586
CG32795,58.4521,80.6729,55.7664,41.5019,28.7573,24.5483
CG14417,2.71498,55.4977,11.2607,0.099488,0.0896037,0.228385
