Gene,L1 larvae,L2 larvae,"L3 larvae, 12 hr post-molt","L3 larvae, dark blue gut PS(1-2)","L3 larvae, light blue gut PS(3-6)","L3 larvae, clear gut PS (7-9)"
CG14782,41.2868,35.3243,36.4085,35.9091,45.577,43.8304
sta,4098.62,3011.79,2843.55,1832.14,1934.6,1689.08
Nmdar2,12.2361,3.65174,1.10754,0.356935,1.26233,0.963353
CG14795,82.7009,36.8852,68.833,45.0533,23.3197,7.93657
CG32810,22.541,15.3237,13.2367,16.1481,26.965,37.1682
br,10.0285,2.86356,7.43583,39.465,256.512,344.286
dor,8.4466,6.43632,5.81636,7.07724,10.7805,11.0946
CG3740,23.2854,19.2029,22.7508,24.1339,20.3438,17.3117
hfw,14.2833,13.5297,14.0122,23.923,26.1664,28.5925
b6,4.07806,16.7996,10.0138,0,0,3.94106
Scgdelta,22.1072,17.2529,13.2978,6.42759,2.15533,2.05874
Adar,6.98934,4.89747,3.39793,3.74076,10.0448,15.9236
CG14799,0.0252915,0.0201356,0.12946,1.17609,9.33704,14.6145
CG14801,8.02792,7.66195,4.76331,5.91931,25.7565,60.0233
CG14812,19.7614,20.5047,21.4662,38.967,38.9669,49.7472
deltaCOP,67.9941,97.0959,71.3856,56.7597,59.3006,54.7792
MED18,13.5533,15.4285,12.8525,16.0143,16.417,21.2183
CG14815,20.0705,22.0804,22.8899,26.7304,23.9165,19.7262
CG14817,100.645,102.412,76.9314,43.1224,34.5115,37.5249
CG14805,51.3951,30.9996,21.4906,12.8566,16.1395,17.2474
CG14818,78.5139,91.2631,86.9354,130.784,105.222,98.7418
CG14806,23.889,23.9131,19.1103,14.3957,13.8935,16.5293
mRpL16,68.5607,70.2185,48.2293,23.0038,26.3931,28.4874
arm,97.9307,82.5442,58.4232,85.6431,133.29,163.853
CG32803,6.72633,10.9757,13.3378,32.9147,36.002,38.9323
Edem1,8.6112,11.4468,9.60467,10.8069,14.6179,16.6471
mip130,10.1692,8.79103,7.7061,6.97267,11.8797,12.7419
eIF2B-epsilon,28.9916,23.6678,20.2434,12.6865,16.4704,15.5808
CG3573,18.3581,13.6242,10.9578,10.1503,13.8069,13.8055
CG11596,14.678,11.8396,12.6574,13.5381,16.5781,19.5684
CG3587,14.1217,10.3825,7.56208,6.27381,10.8301,17.4894
CG3600,0.374709,2.80633,0.772046,0.0643651,2.37276,12.8422
Hr4,1.99431,15.9205,4.56373,0.278821,10.0302,42.9163
CG4406,16.5233,17.7926,15.9279,19.4218,20.3359,19.2204
east,13.3346,9.07391,8.47966,6.02511,15.0158,15.0979
Actn,286.207,299.808,410.506,222.279,152.023,72.0377
usp,0,0,0,0,25.3376,29.3019
CG4325,0.220243,0.29224,2.17122,7.62853,11.1221,7.08521
CG4281,12.5977,9.05875,9.63807,10.537,15.4905,17.4648
CG4199,23.7439,29.0799,33.643,38.8346,59.1038,51.3795
CG4061,6.31776,4.20007,4.281,7.74324,10.2484,11.9271
CG4045,45.6718,26.2583,17.9192,14.281,15.9272,17.1296
CG4025,9.31781,8.08845,9.18406,23.4262,22.8288,20.4407
CG16903,30.8155,23.9512,20.9307,21.1589,25.766,25.6978
Unc-76,20.0351,14.7378,9.48992,11.8491,19.1805,23.0208
csw,13.2919,7.03767,7.39374,5.40139,13.2155,17.8291
CG3835,136.41,135.085,289.651,133.836,53.478,14.6774
Pgd,153.024,151.062,189.28,78.6691,58.96,58.704
bcn92,38.6941,46.1825,31.5194,15.3611,15.4231,20.637
wapl,10.0035,8.30761,6.28571,5.76446,10.6279,10.1687
Cyp4d1,44.7323,91.3203,92.1665,218.065,109.626,48.0286
CG3630,20.5062,14.1388,21.5323,15.9608,22.8626,33.8392
CG3621,170.549,168.299,194.554,124.547,62.448,43.8843
Cyp4d14,8.52714,8.4432,14.5341,13.1588,4.41826,2.78947
Cyp4d2,5.63497,5.07576,7.6578,30.0014,19.3585,10.7878
Nmd3,82.9233,39.2868,26.3783,16.4954,15.9505,16.7441
CG17776,66.1074,72.8488,61.2836,38.385,35.6044,31.4876
Mct1,29.9917,26.843,11.161,49.1114,92.5018,67.1988
CG18031,0,5.63091,4.99932,14.895,17.3147,19.0712
msta,19.6521,24.8406,25.412,7.42488,4.73636,3.56822
Vinc,48.9092,37.0164,45.4627,29.4644,34.1118,37.4552
pcx,4.38419,3.63175,3.32072,3.18268,9.0807,12.5324
kz,14.1242,6.38087,4.34007,2.03953,2.82008,2.73774
crn,15.1224,13.7275,11.2488,10.7126,14.2639,14.4571
CG3191,6.37474,3.24885,13.8468,5.36048,4.13054,2.90284
CG3091,5.68229,5.57302,16.6762,20.3231,19.6346,14.4959
l(1)G0144,16.2093,9.56732,6.02997,3.32101,3.6444,3.40256
CG3071,59.8812,24.0936,16.4954,7.25953,7.89945,8.74993
CG2924,18.3702,12.5263,11.0061,14.6137,34.655,82.7608
CG2918,65.6438,148.016,82.8,35.6628,49.9677,69.8349
CG2865,13.9788,11.4728,9.09839,9.09741,21.6989,27.2794
Ilp6,3.39233,3.90606,2.96582,13.882,32.8769,55.1661
phl,8.81085,6.10665,5.33738,6.86194,9.17177,11.7755
mRpL14,44.7158,52.8407,42.7334,13.8278,13.8723,14.2979
tko,69.3654,82.3805,67.4623,21.8295,18.0167,19.8132
boi,1.9573,1.97642,1.98014,3.91152,8.18447,10.7309
z,14.3762,9.92573,8.32482,10.4632,14.6099,15.9318
trol,73.1679,77.7915,105.167,53.8582,83.1285,49.5857
CG8310,37.6148,19.2848,31.1999,15.2238,8.56222,7.06111
wds,33.316,15.4667,12.1007,11.6911,19.5242,20.9405
egh,26.857,20.5926,18.9587,15.7127,26.4809,42.5171
Klp3A,1.31115,1.89356,2.44788,6.70902,12.1881,13.4036
mit(1)15,9.28448,13.4121,10.2702,12.2344,17.0841,17.6025
Bzd,10.6362,7.76245,8.65216,11.2994,13.0907,9.58537
CG8636,263.877,207.566,159.331,163.025,168.483,169.335
Tsp3A,8.47434,7.87434,6.38383,9.30999,12.3762,15.7221
CG9904,10.54,12.4532,16.2642,28.9167,12.2782,5.74692
CG10260,21.7877,18.0474,15.6316,11.1184,15.1454,11.7959
sgg,43.9277,36.6842,32.7622,27.71,58.7844,84.663
CG2658,24.4704,25.4511,23.7699,12.0738,14.6733,12.9685
Csat,11.0785,19.6764,15.1613,14.1033,12.5858,13.7215
eIF2B-beta,45.1582,50.5821,35.5509,28.6257,28.1709,29.9225
CG2680,29.7564,25.6952,25.8238,10.5066,5.72696,5.94889
CG2681,24.4344,20.4683,14.6186,5.27927,1.49074,0.580739
CG2701,19.151,16.9166,17.5677,15.8132,19.5126,17.4605
dwg,11.7097,6.45276,6.35658,5.49795,7.56543,6.64246
ttm50,91.2245,75.1615,64.4897,16.2739,18.8319,15.2556
CG32795,58.6388,80.4278,55.6762,41.3135,28.8504,24.4565
CG14417,2.71498,55.4977,11.2607,0.099488,0.0896037,0.228385
CG14418,27.0483,392.988,55.1524,0,0.0904232,0.531863
CG14419,196.997,360.67,216.731,35.2393,2.52567,0.45343
CG3588,291.545,328.683,278.493,151.288,134.472,45.6359
CG14424,21.2931,633.189,156.354,0.0623685,0.112344,1.07931
CG32793,18.968,321.058,48.6728,0.104371,0.188003,0.469135
CG3598,32.2875,216.223,29.2779,0.180937,0.353081,0.255606
CG14420,15.6711,125.737,17.7331,0.0311842,0.028086,0.187227
CG14421,111.662,1568.23,14.6057,0.0344462,0,0.0486614
CG14422,1.78241,14.3711,371.748,0.0279072,0.150808,1.51782
CG14423,27.4795,434.3,38.3004,0.04137,0.0558897,0.6867
CG3603,21.6291,38.0562,31.0622,35.2368,21.6131,14.187
CG4116,5.39339,217.394,19.4205,0,0,0.460814
N,6.22928,4.33973,4.67315,7.69613,22.3817,23.0558
CG18508,11.6486,15.9799,11.9568,14.0275,14.5415,17.6709
CG3939,32.2617,43.9735,30.5563,55.4124,55.2855,71.263
dnc,25.701,14.3083,14.8076,9.31258,18.1507,17.2191
CG14265,308.611,12.3768,14.4444,131.487,255.35,101.3
ng2,0,0,27.957,74.7258,26.27,7.43091
ng3,0,0,18.9071,429.137,137.247,28.4584
ng1,0,0,16.3276,44.4846,6.46483,0
Pig1,66.9557,53.9796,194.089,145.878,112.405,51.8333
Sgs4,0,0,0,819.586,1536.17,1249.81
dm,48.9722,19.2093,15.4364,3.8419,14.5213,13.659
CG16782,0.815334,0.432746,0.354608,6.4154,12.548,16.4727
CG12206,12.4878,21.9646,18.6521,13.8948,13.2499,13.0855
CG10802,13.2402,15.0752,12.5911,8.83625,8.6228,9.53382
CG14270,26.8302,43.0305,30.214,12.0143,12.6002,16.7698
CG10803,4.61414,3.51005,2.94246,2.52813,6.6796,10.0837
CG2875,25.2429,15.4522,10.9123,7.27112,8.73133,11.2755
Mnt,16.5012,10.6618,11.1738,7.638,24.5726,27.1712
Rala,16.2432,18.4241,13.6851,11.7541,18.7625,24.4394
tlk,18.1006,11.0421,11.9429,8.15353,23.8024,21.2955
ec,12.1965,7.04807,5.74962,6.39822,14.5604,16.735
roX1,23.0287,25.4972,20.5513,23.2426,52.5736,71.7493
yin,2.85749,5.95751,4.44649,9.33751,38.987,55.8724
CG2930,70.8918,95.0987,53.7341,94.9812,44.9504,29.9924
VhaAC39,449.612,337.905,276.675,185.481,143.452,118.673
CG15239,3.74688,215.798,31.2292,0.0867028,0.1004,0.647411
CG2938,7.57243,9.55344,8.42762,9.51458,13.9818,17.3404
Vap-33-1,31.323,55.7786,52.9828,43.2345,65.2009,86.3972
lva,19.39,27.6875,23.1924,14.9498,20.9716,18.6544
CG6428,10.1264,5.49684,6.26425,4.67156,4.48792,3.40636
CG6414,16.2815,30.9153,11.9002,12.4084,9.40227,6.40307
CG6379,8.87008,6.88792,5.66329,7.08225,10.0467,12.7199
Xpac,7.02277,7.0909,4.98543,8.16642,12.1259,14.2336
cib,19.7878,94.2453,63.9407,211.669,503.954,1250.93
CG6133,55.4904,37.583,23.1413,8.03462,10.9271,11.5993
Tip60,7.25962,6.64134,5.73271,6.88416,11.9499,16.1753
CG4857,18.4253,13.9537,16.4219,9.58786,22.4752,20.3248
GlcAT-I,12.104,13.1082,9.58687,8.98689,11.852,13.0697
Fas2,53.4186,29.6382,24.2272,14.9496,28.3938,38.6249
CG12692,0.00819913,0.0130553,0.48964,3.68562,9.11894,11.6001
CG2982,36.3042,27.448,19.8906,13.9376,16.5944,21.2993
mRpL33,39.1099,67.7854,53.2313,40.9567,32.7037,39.8667
CG3626,12.6648,14.4891,15.1542,11.0726,16.0231,15.702
CG3556,10.7685,4.34547,2.01798,2.16934,5.43949,7.33054
rb,9.00685,10.9275,9.23693,8.3622,13.013,14.8368
CHOp24,115.371,171.263,125.902,129.631,111.301,99.5601
CG3568,3.40993,8.78944,12.5868,13.4901,17.4785,17.7326
CG3527,41.6,18.822,12.685,8.28006,10.5583,15.7569
CG11444,58.3838,73.599,57.8388,37.1269,41.0633,47.3732
CG3546,10.0107,354.792,59.0982,0.0255804,0.115195,1.01183
mRpL30,66.6574,65.7376,49.3811,25.5723,23.8558,27.3422
torp4a,18.6213,27.716,23.9392,27.2712,31.288,33.7249
Cbp80,23.934,23.1253,16.5528,17.6244,24.8424,32.0815
CG3009,15.1072,4.12231,8.86023,2.42543,1.61858,1.27098
rap,14.2505,10.6009,9.82312,11.3055,20.999,25.6831
Pp2C1,16.4512,11.1724,11.1137,7.16716,12.8251,11.7123
ctp,206.669,195.741,212.651,177.1,211.34,282.783
l(1)G0334,333.45,313.722,300.195,121.406,69.114,48.6952
CG32772,7.53113,5.54732,5.21332,6.1446,9.96017,11.9599
CG4041,10.8446,10.3554,9.95919,11.4809,18.3938,24.348
CG6903,20.2798,17.0438,13.7203,25.0503,28.8125,27.0086
CG4068,37.5603,28.4941,23.8323,24.8949,51.1961,67.5094
Ptp4E,11.4744,7.9399,8.00181,6.46792,10.5727,8.17153
rg,18.1784,11.2876,8.29192,4.01279,9.52784,7.99257
CG15786,7.99766,18.6107,19.0131,3.54092,7.70173,12.0177
CG3323,0.393549,0.699605,0.883055,4.63318,10.3444,14.73
CG15785,9.1103,24.1321,16.216,4.45531,11.6018,17.924
Cdk7,10.1886,12.4257,9.404,8.88912,10.4988,11.8431
snf,41.8792,45.7776,31.4631,42.1563,48.4594,63.9935
TrxT,0.025885,0.0309121,1.39123,19.2367,35.8556,38.9209
CG4198,0,0.00599625,0.449779,4.70869,10.6431,10.4176
Sas10,68.4972,30.3185,20.7735,10.6718,13.3199,14.2615
Rnp4F,16.9543,16.6539,11.736,9.22984,13.4621,14.8267
Mcm3,18.3785,12.5223,9.91017,12.3216,15.2897,14.0863
XRCC1,3.41525,5.1476,4.39994,5.58953,8.21471,10.1381
CanB,24.9656,9.85881,3.22593,4.39878,6.19131,9.7246
yu,55.3263,41.4825,30.2428,12.4909,26.1718,32.1153
CG4165,23.6255,15.5378,13.559,7.90256,16.8014,20.0868
CG15784,12.5457,16.2796,33.5989,58.2244,60.466,43.789
CG32762,0.0570568,0.0151417,0.0324509,0,4.0417,64.1813
CG4151,0,0.0153452,0,0.697118,7.08583,101.013
CG12730,8.14315,10.3655,7.56966,11.9899,14.2844,16.6842
CG34434,0.322254,0.0877701,3.86337,19.1332,29.729,26.6577
RhoGAP5A,4.2915,4.46294,3.82875,7.0391,10.8994,10.5603
Mlc-c,78.6232,135.243,83.7395,143.727,188.663,293.872
CG42492,54.5842,18.1267,6.79979,4.2413,9.54212,11.4897
CG42265,15.2296,4.13312,1.13367,0.456572,1.53347,2.00317
Sirt4,14.4888,15.9118,14.5638,12.4333,16.2308,22.6602
CG4119,18.3923,13.165,11.299,10.3417,15.1088,14.6237
Rab-RP4,46.1465,39.1318,31.1491,56.1101,60.3655,73.2277
RpL35,1361.29,1753.15,1272.38,1216.11,1122.3,1258.72
Tre1,8.41367,6.03844,5.31193,5.45298,10.3012,20.5136
cv,13.6137,11.3047,13.0308,9.01454,10.3066,11.4377
CG3149,15.5552,14.392,11.2068,11.7303,11.0078,11.1174
CG4096,12.4694,9.49313,7.80212,8.90299,11.8459,10.099
CG33080,27.1475,22.5226,23.0563,28.2955,24.5046,11.758
CG32758,7.21207,4.81266,3.75009,7.79332,21.6262,24.7054
CG15773,2.3651,3.56727,3.40543,22.223,17.1978,8.07307
lin-52,9.6812,9.12867,6.71063,7.29474,9.15106,13.9855
CG15771,33.8303,23.1961,20.7963,15.4498,23.1928,36.1677
MAPk-Ak2,49.4588,42.4091,37.0581,42.3151,54.1452,66.2202
CG3097,6.13654,63.7019,15.6625,1.76769,2.35447,9.0391
CG42264,0.782882,19.7293,3.12111,0.32412,0.408685,0.357144
CG3108,3.00528,235.563,40.2209,0.117477,0.118254,0.561328
CG12239,34.8247,14.4162,4.98557,5.32783,5.70118,4.67985
Cpr5C,8.16193,48.8258,75.1794,1.73613,0.252201,0
CG15766,19.583,10.3295,7.29154,2.23837,2.3235,2.57255
CG15765,36.9374,8.86494,3.51209,1.87557,4.18508,4.315
CG15764,0.0147991,0.0117821,0.252508,4.02711,7.23106,10.0098
CG3033,12.9882,15.0605,13.6886,16.9392,18.3187,17.5907
CG3016,11.4157,10.7601,11.4663,12.19,18.665,19.1012
CG16721,13.5523,6.86079,9.91688,22.205,50.9552,97.6613
Act5C,2396.64,3138.26,1883.69,1757.7,2410.71,3532.23
CG4020,4.04618,9.20268,2.94934,11.0434,13.2716,15.0134
CG3011,281.612,156.524,253.18,118.545,218.415,446.617
CG6041,21.2247,18.3262,13.0844,15.3132,24.6355,54.6797
CG6048,17.6192,20.9886,11.3914,10.2738,6.61808,16.9325
CG6067,1.87401,2.35868,4.25757,14.1381,6.6194,8.27603
Grip,14.0656,7.73273,4.97952,1.97767,4.48551,11.2727
CG5966,2.04468,2.87835,2.94331,11.7889,90.7632,181.008
CG4766,1.41421,0.989433,0.393023,2.46333,7.23744,11.5866
mab-21,6.86066,4.37275,3.37949,8.10733,14.4319,20.778
rux,3.86824,2.60325,1.54976,5.04264,8.75178,11.5564
CG5941,37.3145,42.4718,35.941,30.5277,33.4371,36.4344
CG5921,8.36141,7.42463,3.97026,6.53391,9.30573,18.8728
CG5928,0.742561,15.3105,8.53676,0.0614376,0.0268627,0.0728582
Tsp5D,15.2847,6.67084,1.49886,0.827465,1.67896,2.6006
CG4666,5.63368,93.2448,32.5397,20.2644,24.8992,32.8407
Mipp2,14.1454,11.1347,8.10225,8.09701,12.5787,15.965
raptor,14.9668,7.7822,6.46959,4.26071,9.06647,7.8333
Nep1,15.1884,11.4604,11.2893,4.10779,5.82407,5.93641
Ca-alpha1T,10.1824,3.26352,1.44304,0.466603,1.18007,1.06217
CG32751,2.38241,20.5431,10.9598,12.7356,1.74826,0.312117
vanin-like,43.6898,94.359,34.4782,48.5615,21.6716,9.1388
Btd,17.5414,12.2,15.1195,9.45118,13.6382,15.1254
CG3774,29.2816,23.6867,27.2237,20.1752,13.2976,10.5205
sqh,107.238,117.123,84.2858,148.231,252.959,385.935
CG14446,14.7082,5.17937,2.69109,1.84694,6.83073,7.16818
CG14445,35.654,22.2215,24.4827,5.83413,2.02876,0.823485
Spx,18.1052,15.7717,14.2436,11.6106,16.3735,16.5219
Lag1,55.2974,47.2647,40.4934,38.0707,51.2509,64.0015
CG3781,10.0756,9.62852,11.3869,10.0642,11.2609,15.0491
Spt6,38.2175,28.8517,23.7361,18.5978,29.7027,30.3867
CG3566,136.726,173.632,134.5,109.575,85.068,80.7107
Ubi-p5E,8.32081,15.8451,14.6833,34.8714,68.4649,154.699
Top3beta,22.6024,17.2126,15.0624,11.2613,15.6797,15.5032
wuho,24.11,17.2716,13.8554,11.2369,14.6378,15.1399
Rpt4,53.1,100.567,71.9984,124.023,226.556,299.684
CG15891,7.55289,5.93358,5.05543,14.106,21.683,18.5502
CG3823,2.82957,8.26303,9.63656,2.20273,5.38985,16.4538
CG42240,9.03748,3.32916,2.01638,5.12746,12.773,29.6097
CG3842,14.1472,38.3236,12.3129,9.74125,15.0862,15.6036
CG3847,50.9087,28.4033,24.0217,18.6794,29.8912,31.5774
CG3446,201.514,201.813,177.214,91.5838,62.8466,67.3352
kdn,724.031,591.586,578.009,233.599,114.64,81.4319
Marf,53.9249,46.6892,47.4517,40.8622,48.5159,39.3564
PpV,37.1759,32.1335,22.7475,21.7624,27.0196,30.2874
CG3918,14.7816,13.7316,13.4062,10.2762,12.0621,12.2395
Spat,105.04,45.5136,115.277,122.211,72.8061,21.7136
RpL7A,3503.06,2981.93,2638.71,2053.76,2014.6,2123.71
dx,4.77384,4.4724,4.48537,6.75576,13.222,16.4962
CG34417,38.8565,36.2425,55.2177,37.8422,66.465,97.3737
Pat1,15.198,13.1627,9.94868,11.4612,21.2676,30.367
CG3226,55.4639,68.5828,44.7656,44.5092,57.4264,64.7278
l(1)G0148,9.66122,8.06872,8.33916,9.77965,15.4636,20.6657
CG3224,69.5031,43.5755,31.0026,25.4669,29.7831,29.2493
Ctr1A,17.1988,23.9797,24.271,16.5705,18.8106,21.6825
CG3198,18.168,10.375,8.31324,9.67176,15.6204,17.3405
Mcm6,22.9785,14.4269,9.50947,11.9586,15.9001,15.8598
CG3192,237.087,188.898,181.673,88.2934,54.2991,43.4472
l(1)G0255,270.565,281.878,305.875,143.467,107.215,78.8534
Pink1,32.8936,25.5961,37.5175,59.7297,70.0896,54.2171
CG14442,21.4515,13.4948,12.5922,10.208,17.4973,16.9012
CG14441,14.0467,6.54896,4.5134,1.66032,3.44088,4.08635
CG3168,137.323,86.5345,103.58,82.2027,88.4552,145.649
RpL17,3894.06,2902.93,2327.63,1976.44,1828.85,1639.25
CG14439,37.5326,8.9951,23.5755,12.4598,21.6949,48.5565
COQ7,33.4607,37.5162,30.585,25.2542,24.2982,24.3013
shf,3.29278,3.40669,3.51481,7.67101,11.8438,15.3745
C3G,17.2483,16.0058,13.2486,6.20423,10.4427,11.186
pod1,6.16117,8.58158,6.99303,11.2411,28.9101,43.8307
CG4542,8.1373,10.2221,10.4672,12.8844,11.674,9.50949
Smg1,10.9374,7.68945,6.27905,5.16218,8.86241,8.52766
CG14435,8.33647,5.47408,5.48682,7.97756,18.755,23.3435
CG4557,9.43766,8.94168,9.29451,8.53519,13.4509,12.3915
Cht11,1.62325,1.83142,1.80424,5.5115,10.0717,21.2478
CG4558,8.4186,6.53163,7.33939,13.286,21.8747,31.1022
CG14434,8.85955,12.1363,10.8933,18.6418,18.7399,22.8698
CG33692,9.1808,6.7725,5.62598,5.25365,12.7324,13.3572
CG32732,13.2118,13.1717,12.2171,5.73973,7.70815,8.18868
CG4586,15.5735,14.2132,19.5215,28.8124,28.8342,27.8996
CG3040,13.7202,15.2925,11.5249,10.0655,13.7312,17.8624
ogre,47.18,52.0046,37.8744,41.1924,70.4606,113.867
inx7,36.1065,40.7507,20.0573,25.0446,13.733,17.7449
inx2,69.5863,78.2885,55.9776,68.9722,125.584,180.083
cm,13.6986,17.0593,14.7993,15.3504,16.6588,19.2469
CG32736,1.82E-11,2.24E-11,1.49E-11,12.5172,3.36E-06,1.25E-07
CG42308,31.8374,37.7769,34.4473,0.000332212,8.16123,9.1691
CG4593,31.4582,27.1639,22.7486,16.6655,17.2943,20.3055
CG4607,13.2309,11.9532,10.3892,12.7793,18.6558,28.4564
Sxl,36.386,23.0977,17.5283,13.174,31.151,44.2118
CG8300,7.88614,9.12575,15.1369,23.7102,32.743,31.4398
fz4,4.80174,3.74028,3.67758,5.42064,8.57903,10.8734
CG1958,0.0439886,0.0116737,0.125092,4.59613,8.64291,13.1284
CG1677,47.3877,31.072,24.8738,23.9727,38.0654,43.1954
CG2059,21.6729,25.6171,18.9515,8.71221,7.53468,7.7722
unc-119,6.13176,4.48379,3.69963,6.11082,12.1868,18.3015
Atg5,9.49851,9.15804,6.91067,10.4811,15.0686,32.5892
CBP,44.6168,32.7251,30.448,17.9112,31.0657,43.6898
CG15034,0.0276839,0,0.094471,3.52827,7.17137,12.3934
CG1999,0.0260496,0,0.644479,6.23617,14.3243,18.1264
CG11368,31.1207,14.286,13.7712,13.0601,8.67637,4.52111
CG12689,0.0503168,0,0.257558,5.67619,11.7074,15.8842
ct,11.754,5.00143,4.7955,2.49104,6.94188,6.9501
CHES-1-like,10.3139,7.47819,7.26177,2.78523,6.60443,4.95172
NELF-B,8.84394,8.55873,5.52178,6.76964,8.25136,10.3523
CG12155,11.8505,6.69528,6.38137,7.62838,12.705,13.3438
Pdp,24.7228,21.7419,24.9385,23.7865,22.6488,22.4501
Rab39,13.6513,9.39555,9.46937,20.0176,24.7377,30.591
Tom40,117.108,115.665,69.1316,17.2243,20.4395,23.8567
CG10932,138.809,154.542,230.98,77.4012,43.3955,35.5946
CG18624,359.165,295.894,289.654,187.7,101.835,86.1567
p115,20.4131,25.3611,18.669,16.4473,21.4355,22.7909
RpS6,3623.52,2964.34,2396.19,1979.15,1914.84,1849.57
bys,69.3576,32.7121,21.1055,10.8249,13.5186,15.0012
CG1444,55.0835,60.9336,53.9446,23.8765,19.6677,22.4566
CG1514,8.23445,4.63013,4.28809,4.1657,9.65952,12.024
CG10777,7.7255,6.05212,5.50511,3.5587,10.5292,12.2619
CG10778,29.1622,24.4722,19.9853,11.444,9.39007,10.4671
RpS14a,931.81,746.488,577.047,588.753,542.273,503.526
RpS14b,112.433,139.785,116.583,131.75,122.324,122.819
l(1)G0193,17.4903,20.7116,19.8327,30.932,37.0783,63.485
sws,18.1216,10.9689,11.8755,10.0839,18.3476,19.74
sn,9.31823,17.7772,7.97964,12.8496,42.8906,79.6469
CG2233,381.206,243.872,355.933,664.662,639.941,635.941
fs(1)h,21.7978,15.1497,17.4195,9.86442,26.8665,23.6669
mys,48.725,48.0836,49.154,38.0678,63.2746,88.5339
Upf2,11.5934,8.97321,7.16018,5.9944,9.96752,10.5507
CG2254,107.736,146.049,160.438,121.569,28.0035,6.74411
Ubc-E2H,20.0688,16.7379,16.2824,19.518,57.536,103.153
Gclc,69.3541,63.3766,28.922,42.0918,27.1081,19.8946
CG1575,23.6697,12.1173,9.20157,6.1452,5.90025,6.75797
CG2260,38.3927,17.4736,10.0931,5.00822,6.98053,6.98092
CG2116,17.8947,15.4808,16.0414,13.3982,15.5228,15.7085
CG2120,10.2945,10.8653,7.25765,11.4541,3.52467,0.707917
Smox,23.6533,19.2877,18.9953,16.541,34.7282,33.2298
CG17982,3.95703,4.36008,4.34806,9.05045,11.9568,13.8444
CG2263,59.5109,67.5548,50.3025,26.8323,28.0242,27.8753
Gbeta5,29.2501,8.89359,3.08789,2.59478,3.61948,3.77735
GIIIspla2,28.6915,17.6419,18.9976,44.1745,46.1291,36.973
slpr,7.68299,5.60719,5.44104,5.66064,12.3554,15.4459
sdt,23.065,16.1361,14.694,7.3489,15.8377,15.7201
CG2147,8.84541,11.5388,10.617,16.9159,24.0854,36.2644
sni,26.4177,33.9901,32.1433,21.8102,15.7316,12.719
Trxr-1,301.95,301.807,225.058,94.1692,97.7704,98.6729
ND75,273.052,252.057,268.533,90.8673,62.5829,41.3906
CG1632,2.90358,17.7493,3.43237,1.52949,2.09624,2.43781
CG1636,12.2182,9.44579,8.32058,6.23908,7.64745,9.40054
CG10555,8.45188,6.89894,7.28984,6.52756,14.7884,16.1709
CG11190,16.862,15.4411,13.6104,15.05,20.9928,20.8216
Trf2,9.06692,5.47447,5.7672,5.10922,14.7237,17.5921
CG12125,14.5601,16.0778,9.08019,7.14739,8.96083,9.64032
CG1440,35.8065,73.424,63.8755,64.6055,63.7725,82.5066
CG12123,8.47756,10.0692,7.84291,6.44705,9.60638,12.6569
CG15347,299.897,259.838,180.905,186.482,97.9459,72.5942
Sptr,6.97116,10.6224,9.61371,10.0617,10.0581,8.87698
CG12116,128.11,133.056,127.468,146.42,92.672,63.8391
CG33181,27.3163,17.2278,20.0563,15.0945,18.0156,17.5443
Nrg,113.248,62.1246,62.6179,31.5829,45.9276,42.7092
l(1)G0095,11.0073,9.04526,8.1323,6.58707,8.18806,7.57712
CG12112,3.20382,6.96847,4.72304,5.14264,7.05689,11.5833
spirit,16.5898,17.4788,26.458,37.2249,65.1591,106.551
CG12065,37.488,23.985,24.0174,21.3905,27.5677,23.8614
CG12081,11.4527,7.79289,14.1389,19.6111,27.3623,28.1629
Crag,23.7062,17.401,16.0414,14.2781,26.6045,32.9623
CG11284,26.1928,30.8577,31.2846,33.1189,29.3724,24.4781
Ppt1,2.72044,3.46154,4.90796,9.23153,13.382,16.5408
Hexo2,11.4795,9.8267,14.7302,22.0473,30.5009,23.7013
CG2004,45.4955,59.6618,25.9408,15.0041,16.0292,16.6649
CG1785,57.811,34.6079,21.4355,12.9744,15.02,16.1393
l(1)G0020,39.8962,19.2869,10.6891,4.85841,5.84893,6.53024
CG1789,32.663,19.3016,15.3186,12.0632,12.5987,15.8727
CG12075,18.741,32.5877,22.5961,11.4668,13.9046,11.8894
Moe,174.482,242.92,184.615,141.33,230.669,200.979
Rbm13,101.893,43.9757,29.6059,12.9361,16.216,15.8278
e(r),43.8048,43.1136,42.3806,50.8375,67.5134,87.7341
rdgA,11.9763,4.28138,4.91912,3.01153,7.65482,6.79192
CG10962,32.7763,75.7513,130.817,211.757,123.976,91.7622
CG7267,181.697,73.4587,148.669,160.713,153.488,153.218
CG7246,22.0968,9.94898,6.90648,4.29476,5.01862,5.29369
HP1b,12.1414,12.0569,9.1175,17.3679,21.8957,24.5641
CG32708,20.3827,11.5643,8.21343,7.50793,7.83244,10.2377
CG7033,219.506,182.551,148.227,70.7168,103.156,119.385
CG7766,48.0055,33.7409,42.4722,32.291,28.737,19.0917
Bx42,31.2358,26.0489,20.7095,22.1687,29.1007,31.9336
CG7039,7.61561,6.93756,5.66408,7.27275,9.03016,11.3876
AP-1gamma,28.4738,26.5024,20.9534,14.908,22.8301,23.3289
