	CDase	CG3603	Desat1	CG16935	CG31523	CG10602	AcCoAS	Baldspot	alc
gro	-0.3185999270731656	-0.8625691722086585	-0.9535946290951103	-0.8629031587229749	0.48101048398581736	-0.13993138655648563	-0.8018529953906962	-0.3813892057563919	0.8873938754192671
CG14542	-0.5708432394482776	-0.5958454738695453	-0.7732622751928052	-0.8157586765026837	0.46841625026545136	0.18782127792518577	-0.926462418748557	-0.7209174691049834	0.42681097357501857
Dak1	0.12027419033187361	0.16643598905870716	0.3819158537857097	0.6626115944383583	0.17283696520683198	0.17476819251890696	0.7104389325409617	0.9144618950059976	-0.06268568825493002
RpL34a	0.36064514649823115	0.4931977477576941	0.4744806108990495	0.6693848061060137	0.13940647202646436	0.2444630162431303	0.7947294536528671	0.9651644941695114	-0.15093001010909157
CG34291	0.6294274899736488	0.3094181034944955	0.5204079187075807	0.5014411681319265	-0.6306231625603791	-0.3271367717574856	0.44148202985082474	0.037095447779142664	-0.4259052895383172
scrib	-0.1951611751021982	-0.8514183205536993	-0.743068221495433	-0.5914456775640884	0.3379910586793317	-0.314198947853064	-0.4822468942417885	-0.07620566321708552	0.8798094087252651
CG5484	-0.15989809536317195	0.3259148994669877	0.05683623958167112	0.332972645516534	0.6950280087637598	0.7956833961369797	0.32565963444473517	0.7356835006893266	-0.09501895974867072
CG6403	0.8111898780232756	0.49767788363507026	0.3333886526491989	0.3333102681631828	-0.21324242261011428	-0.19723019627479432	0.571860742342326	0.568118824072874	0.031218853043676206
His2Av	-0.12017092058875314	-0.2847437512189905	-0.7910747141132449	-0.6667097560150406	0.7349463524465776	0.4186417775574795	-0.6235756393495611	-0.14584555995135406	0.5686915196430894
BM-40-SPARC	0.15692996099576156	0.5107446620733029	0.7775164598210483	0.7997948948255441	-0.2706024136032438	-0.07508424508095586	0.9284905969549092	0.8353270444844488	-0.3696574271916326
sda	-0.4217118682069355	-0.6232469545929922	-0.13126354700125845	-0.1992437116258533	-0.3266958303276585	-0.6650800846071319	-0.12907626971291977	-0.176533771191074	0.3252592855939758
Tsp97E	-0.45987898574588415	-0.7550387644735944	-0.7447238850036465	-0.616163752176904	0.7273698246840834	0.1416835265222716	-0.6144290517048703	-0.13640099773995726	0.7904986348895146
CG14253	-0.19344901224889172	-0.7815977501395028	-0.6768120987658656	-0.5557032607056019	0.5525811862886244	-0.08828446772317805	-0.5178830139876534	-0.10919429565612473	0.8562617602781354
CG31075	-0.5483038401388164	-0.31550526128943274	-0.3621497424141445	-0.548062340174238	-0.09813114642994115	-0.044480989821770886	-0.695270467600803	-0.8628993598337004	-0.06618846500209635
CG6296	0.3988809087594417	0.8870418903835968	0.6261917182797421	0.5656792493403832	-0.2247304877341846	0.42163533276491183	0.45932947608142577	0.1441015570685085	-0.8170311411959145
CG6295	0.4985979941510344	0.7368033347204057	0.8690230202779032	0.7255550205917077	-0.7226046420518728	-0.3163370045253659	0.8513723521172155	0.4512364933948527	-0.6011440997953612
CG6283	-0.8536687517560259	-0.40397358467038996	-0.11820883384439063	-0.2328194867761245	-0.09674489465902439	-0.12186819659130028	-0.33598983731849197	-0.42845516168716724	-0.07221147156322252
Mdh	0.5425344645015671	0.10450364580919101	0.41015831428450084	0.4929581485232003	-0.3956371878224269	-0.4882909293226782	0.6627193568837101	0.6026245641458744	0.0647194609562351
CG31063	0.6009183344875374	0.4428647034877118	0.619210428960233	0.6754060382197767	-0.3445956122331342	-0.26388117554777957	0.8530088927643134	0.7708412929163835	-0.15370698886884523
TfIIA-L	-0.5047962433124162	-0.8147090877218857	-0.8962380854104712	-0.9179896967663496	0.425208225135107	-0.07357484625014733	-0.9394696105465183	-0.6574801419758761	0.7058308327363934
woc	-0.13510622310447196	-0.6757657298203019	-0.8393127418567126	-0.6802881082869279	0.5352990080046891	-0.06692091530011728	-0.5470162335434682	-0.04251357864061306	0.8793231709830586
CG5934	-0.3505684980418569	-0.6364427361943397	-0.9307854798580787	-0.8909516913561741	0.6679348738541769	0.18570623702153996	-0.8849773518893407	-0.4679732043347295	0.7387051615626339
mrt	0.48079296686793566	-0.3447465953914557	-0.17174061527774484	-0.16946282035112858	-0.30470268272571577	-0.7472505812777844	0.08136382208171467	0.14783288266152134	0.5883351681686446
bigmax	0.32697378434262336	-0.35719817329774023	-0.509273592729396	-0.7165420005861686	-0.37451706317591704	-0.6761090828420465	-0.564880107198063	-0.6708620977868819	0.48629424180533615
Hmu	-0.4810762489664619	0.12109007457472046	-0.23030237497197767	-0.028462785293834413	0.7994852801844935	0.9621271956179944	-0.20814256059309702	0.1265213980588721	-0.15334765361276073
CG3348	0.22442301160642253	0.5870137398176177	0.4010459745634427	0.27359339425431956	-0.29719542432794394	-0.10552967235014855	0.49324036871335375	0.4095477714416543	-0.24620449738213848
wdb	-0.40754431869623753	-0.5365637538164009	-0.6207315699457187	-0.4528721579051981	0.6144825516827107	0.10117558350403795	-0.3187066250491075	0.2175280712780545	0.7068440644071526
Mtl	-0.586740818146682	-0.6874580474882384	-0.8111103974971349	-0.7179831873510439	0.7559204388624665	0.31693863184372373	-0.7965395528321891	-0.37437351540504654	0.6243247425576727
Mlc1	0.29543395883309853	0.7709793433758847	0.991630671429861	0.9150144400814426	-0.5632793311912047	-0.04560692668691947	0.9250416587314318	0.5348988828768706	-0.7844902105811643
CG5590	0.14413561074589437	0.8716635987686498	0.9030658445964539	0.9230919239085444	-0.2400447376010779	0.3934840913403488	0.8437638592390914	0.5800131772560208	-0.8979441751359073
ALiX	-0.6975004909580823	-0.7224144945241256	-0.738902761278771	-0.7513236499507541	0.40905639644518127	0.1025863067823082	-0.884689988314638	-0.6935796886387156	0.41962975510398914
btz	-0.38509867977051443	-0.22471041361700153	-0.37267089062541214	-0.08382757079565921	0.580113855274956	0.4209920688289032	-0.07268473835698498	0.3872146269338371	0.2479689288949529
mRpS22	0.4501429566649781	0.31744960637792774	0.432134897956478	0.5914343689098663	-0.04024346852089038	-0.07202146868291119	0.7689403732120349	0.8927482501189985	0.011277647360957934
CG4980	-0.5642966646856635	-0.36309435179194477	-0.6980959629791477	-0.6452655148140886	0.4820988575762723	0.3661770694037644	-0.7283383580817832	-0.45828696622419207	0.23996122957053784
RpL4	0.5626094025498415	0.07400680389595675	0.23810202753445509	0.3678474237404104	-0.17580459652556032	-0.36525376533900517	0.5768868223284275	0.673113309443369	0.23314474582170086
CG5508	-0.5953210295035566	-0.59168413696649	-0.5456768737422656	-0.4530514691695134	0.7136307485138688	0.3160178898036767	-0.5371140294770964	-0.16318242172277375	0.5114301128517068
Gp93	-0.16446666574252186	0.4769326503529972	0.488204462716213	0.7251701112371629	0.34225608632812016	0.6057890432230576	0.7058059669954213	0.9043151494531532	-0.39753464808519645
larp	0.2296292963312655	-0.1436537726476696	0.27282571418095897	0.41811984210754444	-0.2556078771804602	-0.44420146467421884	0.5409796942081682	0.5762418395479874	0.15955703318371597
Gfat2	0.5988764616923594	0.49712404944800714	0.4430112507012418	0.45998583998208264	-0.26099603404309873	-0.20952843514414574	0.7056873680501399	0.7031602122429409	-0.05999440299307438
Moca-cyp	0.08854816839204394	-0.6151911202784867	-0.7140234406097924	-0.5450526202845104	0.4529015479081766	-0.17917517911163677	-0.3672972134998581	0.11446278970024905	0.9095197977045171
Ppn	0.3276472095983442	0.23400912960021095	0.4938078124119876	0.591078365292096	-0.16136991528087188	-0.23296694515380814	0.7823938814479712	0.8420456198312571	0.01870970478640028
Noa36	0.41397511386315566	-0.039761365734250445	-0.09544651274615933	0.019337352749023273	0.2461734951931304	-0.14928166928097733	0.281066141061903	0.6194542938039548	0.5548996900144907
Hrb98DE	-0.5027838826370531	-0.855710980345349	-0.8821895424593845	-0.7504083879909281	0.5496776218119085	-0.03769336749564115	-0.7117507616699998	-0.2528853393009247	0.8120118907199632
CG1646	-0.1091123012661464	-0.8134611123868307	-0.8622332667671139	-0.7114123671823157	0.4353535481613488	-0.215693085928431	-0.6038130311469252	-0.1589147086570188	0.9263109999913257
WASp	-0.43796501064615806	-0.31744201631551644	-0.587373592949046	-0.31677244009156136	0.829728551791485	0.5538890485469186	-0.31082039913546267	0.25882960710467406	0.43465240238495406
inx3	-0.6266896098124115	-0.6450532981787443	-0.8249290168174481	-0.7930090495599773	0.6295334214622553	0.282932558437546	-0.8906266895557704	-0.5619345421587816	0.5145875860394739
Doa	-0.5801234327669035	-0.752019768739779	-0.7730562348113588	-0.6860371988730828	0.7025002874257299	0.20838809896908306	-0.7483035276446319	-0.34007465965425066	0.67283437171644
beta4GalNAcTB	-0.22344534270590743	-0.3074317803253245	-0.42082916501763756	-0.5334370424802555	0.13246632565205918	0.11940558577135364	-0.727124461660294	-0.8207944167115793	0.062409610389802195
CG11876	0.40051855420888294	0.45169678837560967	0.6336673301626587	0.7322944924192935	-0.1938935860975781	-0.09865281482279083	0.8936903288433555	0.8938109870049487	-0.18962182904985808
CG11880	-0.5667094840440013	-0.6779242275898909	-0.7404686369511898	-0.6669444956918611	0.707900233596417	0.28470898534335437	-0.76073532189524	-0.38816743504761997	0.5866606276081534
Vha100-1	-0.40028036671168304	-0.7858387065395604	-0.9735916017167856	-0.8868945429302927	0.5558432250471197	0.08633616010387463	-0.930034087234835	-0.557997098796002	0.7090764476084712
Pglym78	0.6156180509507088	0.8055237190800407	0.858410293528499	0.8141411283101485	-0.5133514170889338	-0.1048720624930727	0.9211753420513862	0.6314523235939191	-0.5774645462378263
Rpn2	-0.6598828071790969	-0.5828404180137138	-0.7815363033192946	-0.7373739819263736	0.6250762926455391	0.36554035321918754	-0.8729636038534403	-0.5719658355444609	0.40009826369601464
CG11899	-0.6612459185662514	-0.6022706845793077	-0.7301289789609741	-0.6024875624538149	0.8316260693061851	0.4517963925769074	-0.6933814693750671	-0.23729699398791515	0.536097265706998
Ef1gamma	0.21557956338652243	0.601530503650866	0.578392646258638	0.8009205904375215	0.17733134090895883	0.4608055919879821	0.8268947965448941	0.948086667400908	-0.3974940083207255
CG1458	0.054424094851383914	0.6951213100406728	0.8659329968620734	0.7957581589759002	-0.31644832544002965	0.04199476625077697	0.8900115621324176	0.6969696677198942	-0.5813013465527228
Cnx99A	-0.27567477620932856	-0.04955714564996647	-0.32241175060714844	-0.012162966977204733	0.8291167140986939	0.6852398844344761	-0.00597122529597122	0.5393463834948704	0.2526509442098468
Spase12	0.07107390516528957	0.6597069497490231	0.15267331352315994	0.24973659099933818	0.4390028170189001	0.8421274317240607	0.16952681638548917	0.2930054751284312	-0.43698237559621905
Trc8	-0.6797082810256144	-0.6505624213315565	-0.7790425496544368	-0.7949603888163623	0.44071991693756135	0.16190817521538858	-0.9072404081060246	-0.6889396932851227	0.4097363701526706
CG7567	-0.3571505605332156	0.09028599543330981	-0.22389875750724367	-0.42651618869494445	0.027881601757221736	0.247746490300749	-0.5490232078421401	-0.6962045867384123	-0.23521503054368964
CG11470	-0.5635449404214511	-0.08548247246625297	-0.24829899583414197	-0.3495460414260941	0.07340086833593722	0.31384508524532123	-0.5672718379846762	-0.6930339430076559	-0.29480348631299674
alph	-0.35979637873839065	-0.650884864131144	-0.8623079098953939	-0.6363799552986301	0.8003051592750209	0.28843737840444256	-0.609491489958741	-0.030733685006179637	0.7600778294011349
CG1907	0.3945744391206467	0.6715825614224081	0.8940388213071874	0.9064157500584288	-0.3993435035813478	-0.06367069947984674	0.9906819767125716	0.7747692938576327	-0.5332360051083591
Obp99a	-0.02518917702190022	0.4602451372147776	0.5490461936542518	0.2648705495306659	-0.5241494885928342	-0.3313801737115496	0.43819335754620714	0.1521114379624783	-0.33404828276296056
Bub3	-0.4244827841403481	-0.5283743934996514	-0.7803701720874522	-0.8453572204017128	0.4362725084332309	0.17339605267653335	-0.9431989450167392	-0.7644469536979538	0.4284338289612008
Obp99c	-0.32769331761729226	0.4913740115765561	0.7104237900424922	0.48414893821947536	-0.45306331888772633	-0.015276934468198534	0.44110079597777446	0.05312976851453259	-0.7067029281667436
Pcd	-0.4078906181307447	-0.44339418246765155	-0.37582703379145566	-0.6535738895795008	-0.27246025864238094	-0.43554882403310213	-0.6643322828695284	-0.8500020608077192	0.19890200622507095
CG7598	0.4498792717049824	0.479997259137543	0.48740786910948564	0.5427842594679662	-0.1065725330756487	-0.07989325137812128	0.7726472815437503	0.8458184527728672	-0.0554555897227841
CG1969	-0.5858026379608394	0.2710343560246791	0.6056531495995126	0.587114003267133	-0.09623443025834755	0.29591303735408786	0.41403626800762594	0.21162884726513287	-0.6681747990105645
CG1972	-0.6195175628171643	-0.3883205993638472	-0.719447531731301	-0.5680821364832687	0.8216765186088236	0.5925313653354272	-0.6408161556035399	-0.17132920321879969	0.3827803213387117
ATPsyn-gamma	0.47192518055495514	0.4983871161287003	0.669650983718957	0.7689862026784754	-0.2217343668589296	-0.08514354397634709	0.9129722332622742	0.8791074550324468	-0.23835334195911415
kay	-0.7759717518872247	-0.7928107383149593	-0.7456701086428918	-0.7148283553924659	0.464384980421482	0.07539161774166286	-0.8092235863375578	-0.534417978768249	0.5091079519220147
CG7834	0.10420651721912837	0.7010506522996381	0.8641221616914427	0.9240333030902042	-0.15541012911674512	0.23362098810120469	0.9600204425060609	0.8509014370075699	-0.6097633127961004
CG7789	0.25901026474402783	0.6381451526312685	0.35838484401359993	0.5551838624893142	0.3402210719415236	0.5855723294581213	0.6166209428597645	0.8317245532421857	-0.28040489180665473
CG31033	-0.468220648769299	-0.5889180481701094	-0.7702149461360726	-0.8470823899760739	0.27458608398365264	0.044904149901882684	-0.9593011273355805	-0.8566323354280911	0.37005426355968724
CG15514	-0.1766775836876722	-0.7749748227726375	-0.9838392848966453	-0.8958116058946404	0.5639914498079387	-0.041734989030353026	-0.8362542659175405	-0.3963613973686569	0.9018915256819747
RpS8	0.47267731220023956	0.3519707883038419	0.21893379205552835	0.1533971651076823	-0.08481248573535516	-0.2223664713987241	0.457153724126127	0.5581420083572811	0.20431627416605677
CG7816	-0.588878654687697	-0.6468637507653281	-0.8070413011463561	-0.8400549826411083	0.4544051047020174	0.13995451946504678	-0.9365428256508798	-0.7143910399380269	0.47041499321567104
CG31038	-0.46527522737899846	0.10861517152368386	-0.14929553896769462	0.12261481806722897	0.7765519524549488	0.8415913752148638	0.05287159751659683	0.4922566182365412	-0.051185024712852016
Jon99Ciii	0.3067113209392909	0.43425511118615595	0.22214793116154238	-0.003191150244577928	-0.5055534835000117	-0.04181593129224619	-0.11998180880746165	-0.5833801385696922	-0.5579445119386761
Jon99Cii	0.03600818242443615	0.3633903876370908	0.4183026189240318	0.2235309645221243	-0.6606291875673542	-0.12519920304541554	0.06408796292973667	-0.47223086326909297	-0.7334123643166363
Jon99Ci	0.6713372407800268	0.3956252920590582	0.46136999310240057	0.478249349948683	-0.31880238752248086	-0.33714335237017257	0.719985033010187	0.6873846370299228	0.011956465974616004
eIF2B-alpha	0.3835447273595471	0.2558893304852311	0.13661345170755365	0.3706646428314748	0.42600959100527697	0.30217548302719976	0.5094079656272352	0.8589634760320021	0.19628061878709238
CG7911	0.42738127710281704	0.17389448573809116	-0.0006347083341943502	0.10755000697779535	0.28065308623239454	0.02141348356759472	0.36284960814768047	0.6910448662462865	0.39142195678170516
Nlp	-0.09847366711082936	0.05210596823479264	-0.21831725860589085	0.10559829824498491	0.8592018634140555	0.7418740813341392	0.1012677380799864	0.631697583640362	0.21943733342420865
CG7920	0.4724605171793873	0.5144245978080143	0.7926415519758269	0.7597374613724942	-0.5095061317417058	-0.3280974384640441	0.9145431310255752	0.6939862852494043	-0.3311247753669356
janA	-0.6189627071987799	-0.3071889740125792	-0.551867830293687	-0.4854539932483702	0.6814657066699338	0.6285733603291476	-0.6884386874368307	-0.4381339497036408	0.12349490966556229
Sry-delta	0.32283737676275265	-0.4981826661806803	-0.5190572666091029	-0.38248100727530954	0.22969986918032137	-0.36299312885874796	-0.16226558224235096	0.2089953944315041	0.8417457421789031
RpL32	0.6538553126117628	0.1060786573212608	0.19781191602467482	0.28862937144195555	-0.1819043331149658	-0.3930495921929517	0.5267082983209468	0.6181707160727993	0.2830093422667808
