Gene,L1 larvae1,L1 larvae2,L2 larvae1,L2 larvae2,"L3 larvae, 12 hr post-molt1","L3 larvae, 12 hr post-molt2","L3 larvae, dark blue gut PS(1-2)1","L3 larvae, dark blue gut PS(1-2)2","L3 larvae, light blue gut PS(3-6)1","L3 larvae, light blue gut PS(3-6)2","L3 larvae, clear gut PS (7-9)1","L3 larvae, clear gut PS (7-9)2"
tRNA:CR31382,0,0,0,0,0,0,0,0,0,0,0,0
tRNA:CR31416,0,0,0,0,0,0,0,0,0,0,0,0
CG11168,14.0729,11.6472,11.0705,9.57468,10.7631,9.52178,13.7278,12.5917,11.516,12.3436,11.516,10.2187
CG11120,0.748018,0.76918,1.79907,1.84494,2.59204,2.65279,6.85811,7.04028,12.9908,11.0268,12.9908,13.275
CG11771,22.3913,23.2129,34.1757,35.3474,25.1744,26.0319,11.3072,11.7118,14.7443,12.5408,14.7443,15.2888
Osbp,34.4395,35.5569,40.3127,41.3069,31.9867,33.1712,27.3516,28.18,34.1958,38.1368,34.1958,35.3512
ssh,11.7379,11.6888,8.9921,8.89807,8.72238,8.58003,12.7197,12.697,25.718,22.7379,25.718,25.021
Nmnat,11.8967,12.4206,10.0773,10.628,8.08881,8.40704,6.28047,6.82523,9.27761,7.85584,9.27761,9.60106
CG13646,0.0314135,0.0362128,0.0562715,0.0648685,0.0401993,0.0463409,0.0405771,0.0467763,0.257951,0.112344,0.257951,0.275333
tnc,14.4535,10.6057,55.7234,44.1992,20.7452,16.6688,3.0989,2.55333,59.0184,18.2483,59.0184,45.9219
beta4GalT7,9.58553,10.3948,9.74276,10.3874,8.44321,9.14715,9.74661,10.5958,11.9832,12.0818,11.9832,12.6115
CG11781,18.9765,24.3686,31.9837,41.226,22.1371,28.0503,19.3774,24.4595,26.4349,23.5802,26.4349,34.5652
Hr96,11.9104,11.8996,10.5234,10.5582,10.0074,10.0222,6.99836,7.04658,9.57427,8.72642,9.57427,9.57263
Smg6,20.904,22.122,15.279,16.1549,17.2394,18.2289,20.3722,21.5005,32.0143,27.4183,32.0143,33.7293
CG6422,14.5272,14.4892,10.2423,11.7908,9.14115,10.7328,11.6429,13.7019,40.7389,23.5925,40.7389,40.7232
CG31115,0,0,0,0,0.752218,0,0,1.80533,0,3.20677,0,5.27781
bai,83.1697,105.693,139.16,177.298,105.374,134.416,140.596,179.137,130.711,162.117,130.711,166.215
5PtaseI,5.41024,5.87054,3.88703,4.17628,2.42341,2.52672,3.27685,3.4385,6.05642,4.54286,6.05642,6.36028
CG11786,0.63971,0.786282,61.677,74.2245,12.689,15.2046,0.204249,0.257942,0.746263,0.638865,0.746263,0.910972
CG11790,27.3835,25.6521,46.9188,44.6226,46.1258,43.7419,42.4217,40.1548,52.9096,38.6376,52.9096,50.3669
CG11791,40.0692,40.4065,37.0717,39.7878,34.4319,35.9251,32.5584,33.5472,50.1471,32.9812,50.1471,51.4742
CG31109,4.59261,5.58145,4.55307,5.72851,3.3333,4.13059,4.60077,5.73293,8.75464,8.05795,8.75464,10.8393
CG31111,1.61054,1.87897,2.35928,2.72856,1.42895,1.64146,2.0859,2.38177,4.10658,3.00785,4.10658,4.791
CG34349,8.35346,8.46347,10.7737,11.0386,12.4723,12.6381,11.0877,11.3772,27.1863,13.8414,27.1863,25.212
veli,20.7439,21.5871,19.4281,20.1968,15.4658,16.1443,16.1817,16.8688,53.1931,31.1551,53.1931,55.4049
CG11820,9.63933,9.84772,8.91513,9.16223,7.90246,8.08131,9.13386,9.30842,15.9835,11.6537,15.9835,16.3393
OstStt3,76.3222,79.5836,157.439,164.157,114.475,119.345,82.3366,85.8494,81.7085,82.2448,81.7085,85.1971
CG11839,2.87457,2.74482,5.60154,5.12867,4.11906,3.69569,4.95196,4.56654,7.00905,4.75005,7.00905,6.38291
CG11836,1.79483,1.82914,26.1603,27.0984,5.0309,5.22097,2.61589,2.68971,3.76296,2.99728,3.76296,3.71559
CG9996,4.23327,4.12187,5.18084,4.89948,2.90694,2.89494,6.53583,6.27353,18.4069,10.453,18.4069,16.5822
CG11920,24.7517,26.8863,15.7751,17.1536,9.45202,10.278,5.84179,6.35229,8.49155,7.86386,8.49155,9.21628
fd96Ca,0.563872,0.563872,0.163244,0.163244,0.0437319,0.0437319,0.794571,0.794571,3.49214,2.32579,3.49214,3.49214
fd96Cb,1.44272,1.44272,0.871833,0.871833,1.06769,1.06769,5.71794,5.71794,9.57895,8.43928,9.57895,9.57895
CG33096,10.1145,9.89421,9.70523,9.43537,8.44141,8.04775,11.948,11.4397,50.0223,27.0385,50.0223,48.9333
CG33095,6.02209,6.0236,8.22663,8.21831,6.95852,6.96339,10.9849,10.9792,45.0102,21.5856,45.0102,45.0601
CG34027,0.0170573,0.0062896,0.00732163,0.00751109,0.0313826,0.0321947,0.157066,0.124573,0.371675,0.317076,0.371675,0.367265
CG13650,3.72509,3.76279,1.77941,1.79997,0.901547,0.911964,1.09202,1.10464,2.26259,1.48405,2.26259,2.28874
CG31108,4.94756,4.94707,3.75553,3.75542,3.95561,3.95547,5.66912,5.66948,13.8711,9.3237,13.8711,13.8709
CG31510,4.39378,4.39419,3.21619,3.21628,2.78644,2.78656,2.80998,2.80968,8.72736,5.52002,8.72736,8.72758
Clbn,7.42665,8.15515,11.2513,12.0661,9.02569,9.84084,7.29296,7.7842,13.2137,9.83039,13.2137,14.2119
danr,5.36878,5.36878,1.16231,1.16231,0.54909,0.54909,1.79793,1.79793,4.39231,3.66474,4.39231,4.39231
CG13652,0,0,0,0,0,0,0,0,0,0,0,0
CG34110,0.0498619,0.0501409,0.0039697,0.00399191,0.00850764,0.00855524,0.49808,0.500867,2.51122,1.6022,2.51122,2.51917
dan,2.58133,2.75378,0.665245,0.725097,0.384814,0.417818,0.879741,0.961872,2.33532,1.95252,2.33532,2.52426
CG13653,0.0127095,0.0202546,0.0102166,0.0161255,0,0,0.117285,0.139536,0.0561084,0,0.0561084,0.04928
Cad96Ca,8.21183,8.22579,17.3229,17.3485,7.77394,7.78716,4.66125,4.66917,16.0121,10.2107,16.0121,16.0393
CG13654,4.84423,5.13222,2.92842,3.02476,5.24407,5.36083,4.3249,4.31803,2.96494,4.29692,2.96494,2.80732
CG13663,3.56334,4.3753,8.59009,10.3932,7.21682,8.86698,9.57979,11.6877,12.5636,12.0501,12.5636,15.2509
CG31106,16.6862,18.3665,18.8934,20.6172,13.2002,14.368,5.42087,5.81301,1.21668,2.11279,1.21668,1.26097
CG31103,16.2247,17.39,2.63052,2.79702,9.18451,9.80617,12.7492,13.4745,7.63802,15.2272,7.63802,8.15308
CG11851,4.42233,4.70522,9.39175,9.97163,6.82582,7.26167,7.40358,7.87363,10.257,8.97487,10.257,10.9235
Cad96Cb,0.66659,0.632421,3.0878,2.6767,0.693119,0.682484,0.486071,0.428234,1.51864,0.922297,1.51864,1.42033
CG10420,8.85435,9.24799,9.70703,10.1386,7.71455,8.04409,5.08754,5.31371,6.64619,6.34849,6.64619,6.93208
CG11852,81.4306,95.6111,17.8482,20.9235,194.698,227.737,47.3038,55.2956,24.69,40.6805,24.69,28.7827
to,0.84455,0.91181,0.109545,0.120988,1.33474,1.48505,2.50503,2.64111,0,0.171438,0,0
CG11854,6.92194,6.82263,0.351288,0.361364,0.588173,0.580842,83.4504,82.7905,93.5326,148.558,93.5326,94.2657
bam,0.192727,0.193691,0.721723,0.725333,0.949977,0.954729,0.614682,0.617757,1.36331,1.05712,1.36331,1.37013
RpS27,648.957,831.157,785.329,916.402,653.537,890.117,531.735,721.777,672.278,691.488,672.278,801.163
CG11875,14.7608,15.0145,13.9571,14.1937,10.0478,10.2208,9.73092,9.8479,13.2762,11.4237,13.2762,13.4387
Nup358,25.2042,19.3536,24.8508,19.2812,23.2863,17.9833,22.9606,17.0187,39.9396,28.9273,39.9396,31.0801
CG11857,43.0951,46.3985,69.6526,72.947,47.845,51.6893,33.2002,35.7736,52.3744,44.3169,52.3744,55.3669
CG10425,14.776,15.2078,21.4381,22.0536,19.1621,19.7137,26.4547,27.2644,26.5532,27.0412,26.5532,27.3038
CG11858,36.5003,42.2249,40.3269,46.6001,27.2637,31.5311,23.1227,26.7317,24.8708,27.2353,24.8708,28.6356
Aats-gln,43.6955,43.6883,43.2875,43.2958,41.041,41.0454,21.8877,21.877,24.3216,24.9758,24.3216,24.3166
CG11859,36.582,40.7505,16.9625,19.2258,11.0375,12.4383,8.05787,9.1338,10.7096,11.3766,10.7096,11.7056
CG11889,13.0481,0,21.1117,0,25.7301,0,19.7067,0,2.91606,0,2.91606,0
CG11878,0.259509,0.287658,0.443819,0.483478,1.00037,1.10888,1.96987,2.1285,0.374158,1.15683,0.374158,0.388821
CG10513,17.5638,19.5741,16.7603,18.6837,35.2907,39.3396,62.046,69.0596,26.5989,70.1205,26.5989,29.5758
CG10514,19.174,22.1554,19.0494,22.1234,48.6311,55.9976,56.2743,65.355,87.9212,67.3993,87.9212,102.539
CG11892,15.2883,16.0463,7.94643,8.33816,36.9818,38.7931,65.0879,68.2659,141.669,87.4551,141.669,148.504
CG31300,0.528422,0.551549,0.166828,0.177185,0.108816,0.0990607,0.109838,0.0999915,0.166249,0.165105,0.166249,0.153027
CG31104,2.14027,2.42809,1.75531,1.96615,1.59347,1.69966,1.04063,1.12588,0.847104,0.772589,0.847104,0.883616
CG13658,0,2.49023,4.6185,4.93933,3.15933,3.4431,2.25606,2.38475,2.57603,2.04792,2.57603,2.78129
CG11893,0,0.253518,0,0.377344,0,0.300913,0,0.246789,0,0.427443,0,0.281589
CG31098,67.7614,69.0193,57.5726,58.9653,42.641,43.7153,19.8758,20.1952,6.88278,10.6339,6.88278,6.97333
CG31102,2.48089,2.4807,3.22179,3.22165,4.97826,4.97797,13.4205,13.3993,28.2072,19.9941,28.2072,28.1127
CG31097,2.64159,2.69547,2.83259,2.94106,2.97153,3.04402,2.26149,2.37127,1.50511,1.09792,1.50511,1.61594
CG31288,22.7092,25.8583,36.3336,41.3975,30.4878,34.7207,8.83975,10.0621,1.0314,2.16464,1.0314,1.1022
CG13659,3.84706,5.31757,5.4985,7.5293,4.48402,6.06822,2.84825,3.74211,5.7146,4.93131,5.7146,7.72092
CG31370,1.1799,1.18741,1.70209,1.71293,1.99598,1.99138,3.52579,3.54825,10.4155,6.51738,10.4155,10.4448
CG31436,3.35763,3.76656,3.50197,3.91172,3.0885,3.4467,4.82974,5.3636,17.3538,10.3795,17.3538,19.1602
CG10550,14.9918,15.8604,27.6765,29.3315,15.8936,16.8477,33.2031,35.4093,17.8288,23.4468,17.8288,18.9739
CG31099,0,0,0.0246762,0.024395,0.0176226,0.0174273,1.341,1.31933,6.60529,4.24603,6.60529,6.47358
CG31087,23.3819,25.3064,26.3892,28.5461,22.7035,24.4849,35.6993,38.6962,4.73144,10.7141,4.73144,5.11884
CG10559,1.46173,1.72359,1.40714,1.66496,1.53231,1.74491,2.53396,2.94871,2.40582,3.31523,2.40582,2.75375
CG10553,8.66096,9.64772,14.2428,15.58,13.8087,14.747,1.32048,1.4158,0.0921194,0.0354206,0.0921194,0.0694471
CG10560,24.9681,26.6655,32.7691,35.0315,33.4098,35.4013,13.5229,14.2495,0.205359,1.81922,0.205359,0.194555
CG10562,5.9671,6.4258,5.55867,5.98597,4.3293,4.6621,2.41102,2.59636,0.149013,0.409222,0.149013,0.160467
CHKov1,10.7904,14.2752,21.6316,27.5191,16.4449,22.5274,15.0382,19.0954,41.6148,27.9626,41.6148,50.7454
CHKov2,0.552203,0.640631,0.76428,0.86313,2.29025,2.657,4.27239,4.95656,8.85691,6.61973,8.85691,10.2393
CG10669,2.60482,2.66447,2.16508,2.21465,1.65885,1.69683,1.58755,1.62391,3.48121,3.04883,3.48121,3.55522
CG11902,2.30419,2.30715,2.06065,2.03903,1.7207,1.74556,2.25846,2.26625,5.49599,3.7867,5.49599,5.43738
rha,0.0266615,0.0333961,0.0247028,0.0265879,0.147423,0.142455,1.4629,1.47819,6.6457,4.79694,6.6457,6.73185
CG11909,26.188,30.301,31.357,36.4369,42.4055,48.7892,10.8506,12.5095,2.19253,5.06054,2.19253,2.52954
Fur1,16.8152,17.0182,14.3814,14.3226,18.2778,18.2566,10.319,11.303,17.9791,19.2265,17.9791,19.1247
CG11913,0,0,0,0,0,0,3.08558,3.37054,7.93215,7.07886,7.93215,8.60967
CG11910,36.6098,36.6098,12.8949,12.8949,5.60314,5.60314,5.44263,5.44263,6.42398,5.63142,6.42398,6.42398
CG31437,2.76459,3.07292,69.5952,76.6274,6.84111,7.45078,0,0,0,0,0,0
CG4553,9.55766,10.078,8.49282,8.93364,6.49589,6.82729,3.20425,3.33871,3.14856,3.08411,3.14856,3.34087
MED28,11.9345,11.9277,12.2799,12.2773,8.33476,8.33163,10.8046,10.8033,14.9565,14.2506,14.9565,14.8624
XNP,17.8993,18.0613,13.9675,14.0902,12.0152,12.1228,14.64,14.7652,27.4012,24.7907,27.4012,27.629
CG42488,3.15057,3.16271,5.71096,5.72191,3.12476,3.15817,2.66023,2.68173,2.81375,2.39605,2.81375,2.68237
CG5116,11.567,11.5652,13.24,13.2381,10.7857,10.7853,6.21403,6.21076,5.61686,5.51254,5.61686,5.63385
Dhap-at,7.90505,8.08963,5.96523,6.11639,4.54597,4.62861,3.13782,3.20643,4.19085,4.30192,4.19085,4.30681
CG5112,16.8624,16.8624,48.8853,48.8853,47.9843,47.9843,37.1722,37.1722,39.2466,34.3442,39.2466,39.2466
CG33494,1.02524,1.33917,2.93008,3.93889,5.24795,7.20393,9.75692,13.1017,11.4329,14.4255,11.4329,15.273
CG5107,0,0,0,0,0.0277101,0.0378761,0,0,0.0395133,0.0688672,0.0395133,0.0540096
CG5111,0.0143045,0.0143045,0.0341652,0.0341652,0.549157,0.549157,3.23968,3.23968,6.38639,5.16995,6.38639,6.38639
CG4582,0,0,0.755578,0.808584,0.148561,0,0,0,0,0,0,0
CG4673,16.1784,16.5998,29.7224,29.91,26.0157,26.95,32.7944,33.8618,58.3986,52.1933,58.3986,58.8402
CG5079,1.07786,0,0,0,0,0,0,0,0,0,0,0
CG5071,1.69966,0,0,0,0,0,0,0,5.04859,0,5.04859,0
jigr1,21.4329,21.4005,11.5218,12.3261,10.0375,10.8348,18.0815,17.2658,28.72,22.0687,28.72,28.8217
mir-92a,0,0,0,0,0,0,0,0,0,0,0,0
mir-92b,0,0,0,0,0,0,0,0,0,0,0,0
tankyrase,10.7751,10.9532,11.5519,11.7415,8.2057,8.34328,6.2774,6.38266,10.4439,10.0782,10.4439,10.6159
CG5053,4.66443,4.83587,2.99717,3.10733,3.19447,3.31189,4.07231,4.22199,12.1291,8.14363,12.1291,12.5648
Lgr3,1.29179,1.32221,0.502693,0.502668,0.24481,0.257283,0.354631,0.355795,1.85859,1.01537,1.85859,1.87602
CG4730,1.28771,1.23744,0.747865,0.746886,0.655775,0.59663,1.94465,1.94805,4.64805,3.03756,4.64805,4.55574
CG5039,4.17654,3.92045,3.3681,3.73881,4.42143,4.82133,12.9085,17.7952,17.455,18.7539,17.455,21.2178
CG4743,15.5487,17.3824,17.6001,19.0068,11.5738,12.4952,6.15774,4.31785,6.81005,4.98836,6.81005,5.99697
CG5028,234.36,249.037,182.591,190.614,166.58,177.795,95.4543,104.232,45.7191,70.843,45.7191,51.0764
RpL27,1976.65,2002.49,1993.53,2019.92,1526.47,1549.26,1266.54,1279.42,1181.08,1132.35,1181.08,1196
CG4774,30.9399,33.7541,28.0681,29.9345,23.7623,26.2263,27.773,30.3294,27.9801,30.399,27.9801,30.6701
LpR2,18.4272,18.0492,9.66013,9.71852,7.45839,7.41307,5.35024,5.36103,13.2196,9.93924,13.2196,13.2232
LpR1,27.65,27.9804,10.4832,10.4881,11.4412,11.3287,7.53457,7.52717,9.82751,11.768,9.82751,9.86112
CG17198,0,0,0,0,0,0,1.30364,1.27058,5.19996,2.90411,5.19996,5.24863
CG17197,0,0,0,0,0.0155352,0.0155155,0.280358,0.300069,1.39081,0.984933,1.39081,1.39691
CG17196,0.0166308,0.0172567,0,0,0,0,1.41204,1.36715,5.14098,3.61367,5.14098,4.78638
CG17195,0,0,0,0,0,0,0.749232,0.749232,4.1203,2.74738,4.1203,4.1203
CG4956,0,0,0.0109989,0.0109989,0,0,0.785194,0.785194,2.8571,1.8001,2.8571,2.8571
CG4960,0.0388915,0.0405093,0,0,0,0,0.936752,0.941869,2.89157,2.29353,2.89157,2.7104
CG31380,0.0197253,0.0234894,0.125633,0.140256,1.27893,1.40275,5.02791,5.76487,1.1878,4.09904,1.1878,1.31446
CG31093,0,0,0,0,0.032755,0.0418256,2.97565,3.50415,10.1354,8.32728,10.1354,11.6003
BG642167,0,0,0,0,0,0,0,0,0,0,0,0
CG5024,0,0,0,0,0,0,2.36083,2.42869,10.1592,7.50444,10.1592,10.3721
CG17770,0,0,0,0,0.0116147,0.0494303,0.0242792,2.49474,0.00832871,4.31401,0.00832871,6.4494
And,0,0,0,0,0.0801746,0.0736988,6.19789,6.32326,19.5327,12.9981,19.5327,19.9936
CG14354,0.0131683,0.0137755,0,0,0.0224683,0.0235043,1.47416,1.49469,4.91795,4.50865,4.91795,5.1112
Mst57Dc,0,0,0,0,0,0,0,0,0,0,0,0
Mst57Db,0,0,0,0,0,0,0,0,0,0,0,0
Mst57Da,0,0,0,0,0.0678724,0.0678724,0,0,0,0,0,0
CG14545,0.875743,1.10175,0.664531,0.849303,0.373557,0.477424,0.353501,0.451791,0.68249,0.461159,0.68249,0.872255
CG5886,11.8369,12.4262,16.987,17.8328,16.4807,17.2753,15.6636,16.4173,23.2983,19.6639,23.2983,24.4121
CG5890,3.64208,9.21381,2.93509,3.27247,0.473101,0.985024,0.234596,0.278398,0.291684,0.358198,0.291684,0.702299
Tsp96F,8.47969,8.92448,6.50218,6.80733,6.31943,6.59791,3.40229,3.53864,22.1076,8.04122,22.1076,23.3862
CG17370,9.0511,10.9859,12.9455,15.2001,7.01863,8.4857,9.33247,11.1057,30.2618,22.9528,30.2618,34.0316
Lnk,16.6079,16.2854,9.09492,9.06625,8.40656,8.19691,9.34895,9.18259,15.4667,14.2899,15.4667,15.3032
CG5913,10.6113,10.6113,11.4451,11.4451,11.4254,11.4254,12.082,12.082,18.1024,16.6384,18.1024,18.1024
CG5948,0.445089,0.5468,0.714599,0.898744,0.222917,0.240767,0.397308,0.516438,0.417361,0.355687,0.417361,0.472069
CG5959,0.333698,0.342935,16.6495,16.9888,2.85438,2.9973,0.0322865,0.0361609,0.199126,0.0542804,0.199126,0.212849
CG31091,0.973322,0.979564,1.36382,1.37406,0.608932,0.625344,5.39778,5.43997,0.0394686,0.196393,0.0394686,0.0405323
CG31089,2.46919,2.63925,2.05332,2.16433,3.36591,3.61415,9.06055,9.30561,0.0972572,0.966372,0.0972572,0.0964579
CG42235,53.861,56.4799,41.3347,43.1245,47.1349,49.4804,47.2086,50.032,35.6583,59.3791,35.6583,37.7081
CG14546,0.00959216,0.00899077,0,0,0.0163665,0.0153404,1.20598,1.13037,3.41901,2.25928,3.41901,3.20465
CcapR,1.51158,1.42528,0.466265,0.447915,0.154892,0.159991,0.167558,0.172261,0.604688,0.281203,0.604688,0.524722
CG34024,0,0,0,0,0,0,0,0,0.0609969,0,0.0609969,0
CG14540,0.0251143,0.0233555,0,0,0.139266,0.159401,5.83926,6.48957,18.8581,15.7593,18.8581,20.7599
boss,0.463616,0.485466,0.260543,0.272822,0.100819,0.10557,0.0391409,0.0409856,0.149293,0.155037,0.149293,0.156329
CG42261,5.16508,5.00755,1.33428,1.30438,0.305367,0.315325,0.258479,0.293804,1.0418,0.859996,1.0418,0.977099
Nf1,6.97608,7.0284,4.63999,4.68515,3.46428,3.47569,2.5665,2.52957,7.19081,6.48618,7.19081,7.19246
HLHmdelta,0.0988012,0.0988012,0.101134,0.101134,0.216744,0.216744,2.26073,2.26073,6.30153,4.35687,6.30153,6.30153
HLHmgamma,0.729705,0.732342,0.681981,0.677961,1.56985,1.59827,5.79199,5.86649,10.2857,8.50666,10.2857,10.5251
HLHmbeta,11.2189,11.2189,11.2609,11.2609,9.04736,9.04736,14.4858,14.4858,39.8632,27.248,39.8632,39.8632
malpha,0.336898,0.447059,0.429984,0.410678,0.421228,0.528086,14.7408,12.4378,65.2141,32.4327,65.2141,57.1045
m1,248.292,384.213,150.213,231.872,98.1749,152.064,263.044,408.412,76.6588,262.316,76.6588,118.678
m2,2.90681,2.90681,3.79771,3.79771,1.34803,1.34803,6.59809,6.59809,21.1082,16.4634,21.1082,21.1082
HLHm3,4.42713,4.42713,2.64948,2.64948,1.73788,1.73788,4.09895,4.09895,10.3665,7.61806,10.3665,10.3665
m4,0.437394,0.437394,0.198987,0.198987,1.65252,1.65252,9.25499,9.25499,17.7872,13.8117,17.7872,17.7872
HLHm5,0.0323708,0.0323708,0.15463,0.15463,0.44186,0.44186,0.864148,0.864148,1.69332,1.38084,1.69332,1.69332
HLHm7,0.262857,0.337185,0.127887,0.1737,0.298998,0.338423,3.8732,4.6458,13.0394,10.5529,13.0394,14.1877
E(spl),0.315171,0.318673,0.33456,0.338277,0.896263,0.906222,5.021,5.07679,17.1895,10.0099,17.1895,17.2836
gro,26.7691,26.599,18.6689,18.5456,15.5366,15.461,15.7119,15.5563,31.7809,28.4838,31.7809,31.4663
exo84,6.33982,6.54868,7.38625,7.67796,6.7222,6.97282,7.8313,8.23204,14.9071,11.4114,14.9071,15.4665
CG14542,17.1958,18.9283,18.345,20.2273,19.0445,20.9473,29.7595,32.6195,53.2481,44.8995,53.2481,58.5757
Sld5,6.9166,6.9166,6.93127,6.93116,4.84514,4.84515,5.76401,5.76401,7.87127,6.62519,7.87127,7.87127
Dak1,71.683,66.1921,80.9285,68.2107,71.7671,67.2479,47.942,46.0423,58.972,48.8863,58.972,50.0362
CG14543,43.6948,47.9096,26.4745,27.7464,17.3155,18.7217,8.65861,9.16816,12.7062,10.8187,12.7062,13.0838
CG14550,0,20.4886,0,29.1593,0,20.3499,0,19.3275,0,18.8283,0,26.9821
RpL34a,266.833,280.013,332.338,347.933,247.359,257.397,153.266,160.13,151.23,152.489,151.23,157.58
CG14544,15.9701,17.748,8.46258,9.31288,4.91826,5.48216,3.558,4.02449,5.72978,4.74656,5.72978,6.34521
CG14551,0.000000308,0,0.0154526,0.0188397,0.01608,0,0.275263,0.326045,0.541401,0.256945,0.541401,0.43181
dys,0.943506,0.94067,0.705432,0.705649,0.493873,0.48954,0.705059,0.70551,1.61784,1.22988,1.61784,1.6096
CG31324,9.15722,7.13089,5.18942,4.14853,3.45182,2.6889,2.74167,2.15262,12.9124,4.35516,12.9124,10.2687
CG14556,0,0,0,0,0,0,1.50063,1.50063,5.04951,2.79694,5.04951,5.04951
CG6142,0.202234,0.193683,5.1281,4.98986,3.64744,3.63517,1.22124,1.13416,0.882468,1.14165,0.882468,0.848222
CG31323,10.0622,7.65379,5.79907,4.01497,1.96548,1.57031,3.47514,2.94369,5.21328,3.45243,5.21328,5.88358
CG31086,263.927,467.231,307.228,538.902,168.529,296.567,158.968,282.056,4.38381,61.8421,4.38381,11.5396
CG6073,19.6301,20.0342,11.5884,11.8037,6.89515,6.93051,3.70372,3.88471,4.81464,4.30944,4.81464,5.06399
CG34130,0,0,0,0,0,0,0,0,0,0,0,0
CG34129,0.0147991,0.0151429,0,0,0,0,0.025488,0.0260802,0,0,0,0
CG12290,7.00576,7.00576,3.92973,3.92973,4.71663,4.71663,2.12129,2.12129,2.76012,3.13874,2.76012,2.76012
CG6154,6.06599,6.67595,1.7312,1.84852,0.620761,0.686189,0.258713,0.29948,0.812411,0.866493,0.812411,0.906056
CG33970,5.25701,5.37912,8.37289,8.58655,12.0168,12.3292,3.43106,3.51579,22.0327,7.58926,22.0327,22.5652
CG6036,0,0,0,0,0,0,1.48104,1.52322,6.68926,4.21364,6.68926,6.82434
CG14239,0.0617735,0.0493811,0.0140515,0.00786285,0,0,0.0151987,0.0170096,0.0536773,0.0153196,0.0536773,0.0240291
CG5432,0,0,0,0,0.0242377,0,2.14399,2.07211,8.87473,5.8815,8.87473,8.57471
CG6503,3.30949,2.91013,2.41657,2.1773,9.70468,8.79412,9.81636,9.29946,0.229689,2.06669,0.229689,0.127959
CG34291,687.39,289.414,444.717,257.37,593.34,174.84,922.705,457.305,35.957,144.585,35.957,10.4101
CG31084,0.221366,0.209779,0.105792,0.000228013,0.242541,0.19512,1.14868,0.455225,0.0692569,0.00071678,0.0692569,0.000250599
dei,4.6803,4.95182,3.78536,3.97907,5.2795,5.3659,3.42216,3.62854,2.12504,2.98179,2.12504,2.23559
Hex-t1,0.00484693,0.00973543,0.0166054,0.031003,0.00941452,0.016611,0.721092,0.737751,3.26445,2.38599,3.26445,3.30427
Hex-t2,0.00859322,0.00898514,0.037879,0.0429205,0.0721905,0.0919849,3.59478,3.8223,12.0584,9.22657,12.0584,12.7996
CG5447,14.3785,15.4284,13.4249,14.408,9.91108,10.6314,11.7977,12.623,21.3386,16.4801,21.3386,22.8897
Pdf,8.75179,8.72613,5.0699,5.05505,2.55475,2.54725,1.9613,1.95555,1.92409,2.21789,1.92409,1.91845
CG14237,0.560929,0.560929,0.136527,0.136509,4.24445,4.24445,7.89661,7.89661,1.15707,5.44754,1.15707,1.15707
CG14238,0.623066,0.62944,0.212233,0.239667,0.0860158,0.0933893,0.0743827,0.0785557,0.396895,0.155652,0.396895,0.366214
CG5455,19.7671,19.4502,11.9309,11.8822,10.1216,9.96072,6.84636,6.86294,18.7763,11.8067,18.7763,18.7075
CG6490,4.8191,4.60209,2.40787,2.27634,1.63436,1.55683,1.43985,1.37593,6.03761,4.51992,6.03761,5.72126
scrib,26.345,24.1286,16.3399,15.5252,16.1883,14.8621,12.2141,10.2269,25.5969,20.9663,25.5969,21.6851
CG31082,14.2522,14.2522,9.14471,9.14471,7.36444,7.36444,6.38181,6.38181,12.6302,10.9308,12.6302,12.6302
TwdlM,9.26349,10.1299,239.788,320.568,1046.4,1109.57,5.2637,5.26506,0.0477304,0.883729,0.0477304,0.0507125
TwdlP,91.7359,91.7359,0,16.8145,272.82,272.82,14.3005,14.3005,0.115837,0.561273,0.115837,0.115837
TwdlB,4.89178,5.05391,97.4808,99.9807,317.855,326.493,1.82349,1.87033,0,0.259155,0,0
TwdlL,4.3968,4.65074,78.981,83.0034,210.052,222.429,1.30132,1.39347,0.114642,0.436161,0.114642,0.084534
TwdlO,174.922,144.837,0,24.0085,1162.91,975.528,5.94146,5.04696,0.480349,0.741471,0.480349,0.45509
TwdlK,0.250569,0.250569,0,9.06904,532.146,532.146,2.82167,2.82167,0.0234477,0.119592,0.0234477,0.0234477
TwdlJ,0.39979,0.39979,0,9.20268,450.3,450.3,2.72425,2.72425,0.0211456,0.215701,0.0211456,0.0211456
TwdlN,316.754,316.754,67.3553,67.3553,526.377,526.377,4.57116,4.57116,0.224891,2.02778,0.224891,0.224891
TwdlH,7.12089,7.33399,221.687,235.555,761.799,809.467,0.429477,0.456871,0.016335,0.290456,0.016335,0.0189827
TwdlR,0.503373,0.550992,34.8284,39.7916,0,11.6773,0,0,0,0,0,0
TwdlS,0,0.0417476,0,15.9537,18.4404,20.5146,0,0,0,0,0,0
TwdlD,4.75744,5.19038,221.368,241.242,47.73,51.9976,0.608669,0.66406,2.44728,1.81725,2.44728,2.66999
beat-VII,7.52304,7.57377,2.61783,2.35378,0.610758,0.736935,0.217157,0.185965,1.74177,0.925177,1.74177,1.46366
Tb,3.07592,2.45993,362.888,314.553,153.088,102.904,0.00125779,0,0.105803,0,0.105803,0
TwdlQ,0.918128,1.06872,106.731,128.664,17.7045,21.0199,0,0,0.0177288,0.0301411,0.0177288,0
amon,19.1844,19.3766,7.1412,7.21276,2.68832,2.70913,2.02141,2.04166,4.49973,3.38231,4.49973,4.54482
